,loadingTime,protocol,timestamp
0,400.24471282958984,http2_multi,1532421543.6700299
0,363.57688903808594,http2_multi,1532421603.369588
0,386.37232780456543,http2_multi,1532421664.0773904
0,392.3327922821045,http2_multi,1532421723.8031392
0,404.6618938446045,http2_multi,1532421783.5300162
0,387.85433769226074,http2_multi,1532421844.2425492
0,370.6939220428467,http2_multi,1532421903.9359026
0,383.786678314209,http2_multi,1532421963.6457138
0,384.0036392211914,http2_multi,1532422024.3657374
0,395.8299160003662,http2_multi,1532422084.1007311
0,390.75684547424316,http2_multi,1532422143.8298092
0,365.08798599243164,http2_multi,1532422203.5182743
0,397.8409767150879,http2_multi,1532422264.2283607
0,399.36137199401855,http2_multi,1532422323.9458895
0,429.16059494018555,http2_multi,1532422383.7069604
0,429.83078956604004,http2_multi,1532422443.4682956
0,388.6895179748535,http2_multi,1532422504.1783147
0,396.991491317749,http2_multi,1532422563.9013472
0,387.7420425415039,http2_multi,1532422623.60837
0,397.60470390319824,http2_multi,1532422684.3308942
0,384.47093963623047,http2_multi,1532422744.0220554
0,376.5740394592285,http2_multi,1532422803.7269163
0,382.5342655181885,http2_multi,1532422863.4474194
0,378.6044120788574,http2_multi,1532422924.1595001
0,384.75584983825684,http2_multi,1532422983.8608432
0,350.9078025817871,http2_multi,1532423043.5294805
0,381.9079399108887,http2_multi,1532423104.238294
0,393.65124702453613,http2_multi,1532423163.9689345
0,380.2361488342285,http2_multi,1532423223.6776652
0,412.5220775604248,http2_multi,1532423283.412133
0,393.48840713500977,http2_multi,1532423344.1378872
0,409.35254096984863,http2_multi,1532423403.8710608
