,computationTime,networkTime,plt,protocol,timestamp
0,301.0,297.0,602.0,http2,1526922964.0
0,536.0,277.0,816.0,http2,1526923025.0
0,262.0,253.0,518.0,http2,1526923084.0
0,404.0,299.0,706.0,http2,1526923145.0
0,502.0,290.0,797.0,http2,1526923205.0
0,420.0,267.0,690.0,http2,1526923265.0
0,282.0,275.0,560.0,http2,1526923325.0
0,260.0,310.0,573.0,http2,1526923384.0
0,757.0,272.0,1032.0,http2,1526923445.0
0,368.0,280.0,651.0,http2,1526923504.0
0,299.0,304.0,606.0,http2,1526923565.0
0,262.0,277.0,541.0,http2,1526923624.0
0,272.0,267.0,545.0,http2,1526923684.0
0,480.0,304.0,786.0,http2,1526923745.0
0,264.0,273.0,540.0,http2,1526923804.0
0,380.0,273.0,655.0,http2,1526923865.0
0,496.0,293.0,796.0,http2,1526923925.0
0,397.0,300.0,700.0,http2,1526923985.0
0,612.0,275.0,890.0,http2,1526924045.0
