,loadingTime,protocol,timestamp
0,220.40677070617676,http1,1532421542.3578386
0,261.19279861450195,http1,1532421602.7326255
0,258.9244842529297,http1,1532421663.1015413
0,264.9238109588623,http1,1532421722.4737933
0,273.29063415527344,http1,1532421782.8566296
0,246.5963363647461,http1,1532421842.2277253
0,336.4062309265137,http1,1532421902.6707246
0,351.17125511169434,http1,1532421963.1311607
0,369.4772720336914,http1,1532422022.6072116
0,456.5000534057617,http1,1532422083.1744606
0,444.2434310913086,http1,1532422142.7300212
0,401.416540145874,http1,1532422203.2488153
0,528.7630558013916,http1,1532422262.898808
0,550.6911277770996,http1,1532422322.5593798
0,616.3136959075928,http1,1532422383.2883208
0,592.6418304443359,http1,1532422442.991304
0,417.4325466156006,http1,1532422502.5213866
0,466.6168689727783,http1,1532422563.1068435
0,285.37654876708984,http1,1532422622.5031943
0,230.70430755615234,http1,1532422682.8437538
0,233.44659805297852,http1,1532422742.1899753
0,376.07789039611816,http1,1532422802.6791146
0,457.4463367462158,http1,1532422863.2517624
0,605.0846576690674,http1,1532422922.9705558
0,467.6785469055176,http1,1532422982.545128
0,596.7528820037842,http1,1532423043.2523692
0,265.9144401550293,http1,1532423102.630973
0,253.53574752807617,http1,1532423163.005027
0,256.69264793395996,http1,1532423222.3728766
0,269.9270248413086,http1,1532423282.7577026
