,computationTime,networkTime,plt,protocol,timestamp
0,572.0,327.0,904.0,http1,1527565085.0
0,618.0,362.0,985.0,http1,1527565145.0
0,562.0,316.0,883.0,http1,1527565205.0
0,378.0,326.0,709.0,http1,1527565265.0
0,379.0,403.0,790.0,http1,1527565325.0
0,525.0,327.0,856.0,http1,1527565385.0
0,477.0,311.0,793.0,http1,1527565445.0
0,327.0,321.0,653.0,http1,1527565505.0
0,366.0,363.0,734.0,http1,1527565565.0
0,400.0,344.0,752.0,http1,1527565625.0
0,303.0,311.0,622.0,http1,1527565684.0
0,395.0,422.0,822.0,http1,1527565745.0
0,372.0,365.0,745.0,http1,1527565805.0
0,342.0,345.0,693.0,http1,1527565864.0
0,476.0,371.0,852.0,http1,1527565925.0
0,443.0,342.0,790.0,http1,1527565985.0
0,421.0,364.0,792.0,http1,1527566045.0
0,420.0,354.0,779.0,http1,1527566105.0
0,389.0,348.0,741.0,http1,1527566165.0
0,340.0,320.0,665.0,http1,1527566225.0
