,computationTime,networkTime,plt,protocol,timestamp
0,448.0,324.0,779.0,http1,1527502445.0
0,445.0,334.0,785.0,http1,1527502505.0
0,504.0,374.0,882.0,http1,1527502565.0
0,660.0,361.0,1026.0,http1,1527502625.0
0,415.0,357.0,775.0,http1,1527502685.0
0,352.0,425.0,781.0,http1,1527502745.0
0,669.0,349.0,1025.0,http1,1527502805.0
0,705.0,306.0,1019.0,http1,1527502865.0
0,401.0,353.0,759.0,http1,1527502924.0
0,331.0,605.0,939.0,http1,1527502985.0
0,327.0,317.0,648.0,http1,1527503045.0
0,530.0,344.0,878.0,http1,1527503105.0
0,620.0,373.0,998.0,http1,1527503165.0
0,780.0,382.0,1169.0,http1,1527503225.0
0,553.0,520.0,1076.0,http1,1527503285.0
0,330.0,357.0,691.0,http1,1527503344.0
0,425.0,373.0,804.0,http1,1527503405.0
