,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
33,1165.5714285714287,8102.285714285715,http2,h1_3_h2_7,6941.857142857143,1148.0
34,1159.3333333333333,8250.0,http1,h1_3_h2_7,7097.333333333333,1139.3333333333333
35,1150.4285714285713,9401.857142857143,http2,h1_3_h2_7,8257.42857142857,1076.2857142857142
36,1343.3333333333333,9691.0,http1,h1_3_h2_7,8535.0,1143.0
37,1329.0,10823.714285714286,http2,h1_3_h2_7,9698.0,1113.857142857143
38,1154.6666666666667,8351.333333333334,http1,h1_3_h2_7,7203.0,1135.3333333333333
39,1143.7142857142858,6851.142857142857,http2,h1_3_h2_7,5713.714285714285,1097.0
40,1155.8,8668.4,http1,h1_5_h2_5,7519.2,1135.6
41,1171.4,9599.4,http2,h1_5_h2_5,8434.6,1113.6
42,1132.8,8779.0,http1,h1_5_h2_5,7651.6,1114.2
43,1165.4,11566.0,http2,h1_5_h2_5,10406.8,1146.8
44,1149.4,8460.6,http1,h1_5_h2_5,7317.6,1129.4
45,1163.6,7831.6,http2,h1_5_h2_5,6673.2,1145.8
46,1146.2,8399.4,http1,h1_5_h2_5,7258.8,1126.8
47,1176.2,8790.6,http2,h1_5_h2_5,7618.6,1159.6
48,1149.2,8921.4,http1,h1_5_h2_5,7777.2,1130.6
49,1166.0,7338.4,http2,h1_5_h2_5,6177.6,1148.0
50,1146.4,8227.0,http1,h1_5_h2_5,7085.6,1128.2
51,1159.8,8463.0,http2,h1_5_h2_5,7309.2,1141.0
52,1132.6,8038.8,http1,h1_5_h2_5,6911.8,1113.6
53,1168.4,8041.6,http2,h1_5_h2_5,6879.2,1149.8
54,1326.6,9602.2,http1,h1_5_h2_5,8461.0,1128.2
55,1374.6,8857.8,http2,h1_5_h2_5,7684.2,1161.8
56,1332.4,9080.8,http1,h1_5_h2_5,7933.8,1133.8
57,1344.2,9300.8,http2,h1_5_h2_5,8135.8,1153.0
58,1146.8,8252.2,http1,h1_5_h2_5,7110.0,1128.8
59,1193.6,8299.2,http2,h1_5_h2_5,7110.0,1137.8
60,1137.5714285714287,8097.857142857143,http1,h1_7_h2_3,6965.714285714285,1119.142857142857
61,1197.6666666666667,8282.333333333334,http2,h1_7_h2_3,7089.666666666667,1179.6666666666667
62,1144.2857142857142,8517.142857142857,http1,h1_7_h2_3,7378.857142857143,1125.142857142857
63,1163.3333333333333,6294.0,http2,h1_7_h2_3,5137.0,1144.3333333333333
64,1140.5714285714287,8252.285714285714,http1,h1_7_h2_3,7117.428571428572,1121.857142857143
65,1158.3333333333333,7417.333333333333,http2,h1_7_h2_3,6264.0,1140.6666666666667
66,1150.0,8357.857142857143,http1,h1_7_h2_3,7214.0,1131.0
67,1177.3333333333333,8030.666666666667,http2,h1_7_h2_3,6859.666666666667,1158.0
68,1150.2857142857142,8466.0,http1,h1_7_h2_3,7320.857142857143,1132.142857142857
69,1153.6666666666667,7461.333333333333,http2,h1_7_h2_3,6314.333333333333,1134.3333333333333
70,1151.2857142857142,8116.714285714285,http1,h1_7_h2_3,6971.428571428572,1131.857142857143
71,1156.6666666666667,8747.0,http2,h1_7_h2_3,7594.666666666667,1139.6666666666667
72,1137.142857142857,8309.285714285714,http1,h1_7_h2_3,7178.428571428572,1118.0
73,1161.0,9414.666666666666,http2,h1_7_h2_3,8257.0,1145.6666666666667
74,1150.5714285714287,7979.714285714285,http1,h1_7_h2_3,6835.142857142857,1131.2857142857142
75,1171.3333333333333,8676.0,http2,h1_7_h2_3,7510.666666666667,1153.0
76,1140.7142857142858,7883.857142857143,http1,h1_7_h2_3,6748.428571428572,1122.5714285714287
77,1174.6666666666667,7602.0,http2,h1_7_h2_3,6433.0,1156.0
78,1142.4285714285713,8750.857142857143,http1,h1_7_h2_3,7613.428571428572,1124.2857142857142
79,1175.0,8556.333333333334,http2,h1_7_h2_3,7387.0,1156.3333333333333
80,1152.1,7966.4,http1,h1_10_h2_0,6819.6,1134.1
81,,,http2,h1_10_h2_0,,
82,1333.7,9755.7,http1,h1_10_h2_0,8611.1,1132.5
83,,,http2,h1_10_h2_0,,
84,1331.5,9727.6,http1,h1_10_h2_0,8584.8,1130.5
85,,,http2,h1_10_h2_0,,
86,1145.5555555555557,8166.444444444444,http1,h1_10_h2_0,7026.555555555556,1127.111111111111
87,,,http2,h1_10_h2_0,,
88,1149.5,9240.6,http1,h1_10_h2_0,8097.1,1130.8
89,,,http2,h1_10_h2_0,,
90,1332.2,9295.8,http1,h1_10_h2_0,8151.6,1131.9
91,,,http2,h1_10_h2_0,,
92,1332.2,10037.2,http1,h1_10_h2_0,8893.8,1131.0
93,,,http2,h1_10_h2_0,,
94,1329.4,9385.1,http1,h1_10_h2_0,8244.2,1128.4
95,,,http2,h1_10_h2_0,,
96,1343.8,9258.0,http1,h1_10_h2_0,8102.3,1143.3
97,,,http2,h1_10_h2_0,,
98,1332.4,9828.2,http1,h1_10_h2_0,8684.0,1131.9
99,,,http2,h1_10_h2_0,,
