,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
41,413.0,4184.8,http2,h1_5_h2_5,3782.6,391.4
42,398.2,4350.6,http1,h1_5_h2_5,3960.0,379.4
43,434.4,4795.4,http2,h1_5_h2_5,4377.4,405.6
44,410.4,4178.2,http1,h1_5_h2_5,3778.8,387.8
45,401.6,4723.2,http2,h1_5_h2_5,4334.6,376.4
46,401.2,4997.8,http1,h1_5_h2_5,4610.0,376.4
47,401.0,4095.8,http2,h1_5_h2_5,3704.4,380.6
48,414.8,4866.2,http1,h1_5_h2_5,4465.4,389.2
49,418.6,3919.6,http2,h1_5_h2_5,3511.2,397.6
50,423.4,4417.8,http1,h1_5_h2_5,4010.0,396.2
51,406.8,4576.0,http2,h1_5_h2_5,4175.8,389.2
52,416.8,4842.6,http1,h1_5_h2_5,4437.0,393.8
53,435.6,4355.6,http2,h1_5_h2_5,3934.0,404.6
54,395.6,4338.2,http1,h1_5_h2_5,3955.0,372.0
55,427.4,4217.4,http2,h1_5_h2_5,3805.0,400.2
56,415.0,4829.4,http1,h1_5_h2_5,4429.6,388.2
57,415.2,5056.4,http2,h1_5_h2_5,4648.0,397.6
58,395.0,4777.8,http1,h1_5_h2_5,4390.2,376.2
59,431.6,5287.2,http2,h1_5_h2_5,4883.6,393.2
60,410.42857142857144,4287.0,http1,h1_7_h2_3,3892.714285714286,383.14285714285717
61,395.6666666666667,3993.6666666666665,http2,h1_7_h2_3,3605.3333333333335,377.3333333333333
62,415.14285714285717,4778.142857142857,http1,h1_7_h2_3,4374.714285714285,392.42857142857144
63,423.0,4247.0,http2,h1_7_h2_3,3842.0,394.0
64,414.42857142857144,4141.142857142857,http1,h1_7_h2_3,3744.285714285714,385.85714285714283
65,466.3333333333333,5364.666666666667,http2,h1_7_h2_3,4911.0,443.3333333333333
66,389.7142857142857,5000.142857142857,http1,h1_7_h2_3,4619.857142857143,368.85714285714283
67,469.6666666666667,4423.666666666667,http2,h1_7_h2_3,3972.0,441.3333333333333
68,379.7142857142857,5014.285714285715,http1,h1_7_h2_3,4640.571428571428,362.2857142857143
69,476.0,4205.333333333333,http2,h1_7_h2_3,3745.0,450.0
70,426.85714285714283,4228.0,http1,h1_7_h2_3,3814.8571428571427,402.0
71,420.3333333333333,4950.333333333333,http2,h1_7_h2_3,4533.666666666667,405.6666666666667
72,405.0,4683.0,http1,h1_7_h2_3,4288.142857142857,383.57142857142856
73,407.6666666666667,4067.3333333333335,http2,h1_7_h2_3,3671.0,382.0
74,401.57142857142856,4236.428571428572,http1,h1_7_h2_3,3842.285714285714,383.0
75,399.0,3924.0,http2,h1_7_h2_3,3531.0,382.0
76,436.7142857142857,4324.285714285715,http1,h1_7_h2_3,3901.4285714285716,411.57142857142856
77,417.6666666666667,3977.3333333333335,http2,h1_7_h2_3,3564.3333333333335,402.3333333333333
78,403.7142857142857,4312.857142857143,http1,h1_7_h2_3,3915.1428571428573,386.42857142857144
79,409.0,4274.333333333333,http2,h1_7_h2_3,3876.6666666666665,387.0
80,404.8,4536.8,http1,h1_10_h2_0,4138.8,387.0
81,,,http2,h1_10_h2_0,,
82,420.7,4530.7,http1,h1_10_h2_0,4120.8,399.1
83,,,http2,h1_10_h2_0,,
84,422.3,4249.4,http1,h1_10_h2_0,3840.2,398.3
85,,,http2,h1_10_h2_0,,
86,421.9,4678.1,http1,h1_10_h2_0,4272.4,394.8
87,,,http2,h1_10_h2_0,,
88,420.9,4362.2,http1,h1_10_h2_0,3956.8,394.4
89,,,http2,h1_10_h2_0,,
90,421.4,4289.3,http1,h1_10_h2_0,3876.5,401.9
91,,,http2,h1_10_h2_0,,
92,401.9,4604.4,http1,h1_10_h2_0,4216.9,376.6
93,,,http2,h1_10_h2_0,,
94,437.9,4596.3,http1,h1_10_h2_0,4168.5,416.9
95,,,http2,h1_10_h2_0,,
96,408.3,4917.7,http1,h1_10_h2_0,4521.5,385.3
97,,,http2,h1_10_h2_0,,
98,438.5,4632.7,http1,h1_10_h2_0,4205.9,415.9
99,,,http2,h1_10_h2_0,,
