,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
76,374.85714285714283,4982.285714285715,http1,h1_7_h2_3,4616.285714285715,354.57142857142856
77,396.0,5012.333333333333,http2,h1_7_h2_3,4627.666666666667,373.6666666666667
78,351.0,4158.285714285715,http1,h1_7_h2_3,3813.8571428571427,333.14285714285717
79,390.0,4114.666666666667,http2,h1_7_h2_3,3737.6666666666665,365.6666666666667
80,421.4,4290.9,http1,h1_10_h2_0,3901.5,378.1
81,,,http2,h1_10_h2_0,,
82,472.3,4528.3,http1,h1_10_h2_0,4105.6,411.7
83,,,http2,h1_10_h2_0,,
84,444.9,4213.8,http1,h1_10_h2_0,3781.5,421.0
85,,,http2,h1_10_h2_0,,
86,392.0,4359.9,http1,h1_10_h2_0,3995.4,353.2
87,,,http2,h1_10_h2_0,,
88,402.3,4531.6,http1,h1_10_h2_0,4141.5,378.9
89,,,http2,h1_10_h2_0,,
90,368.4,4187.4,http1,h1_10_h2_0,3828.4,348.0
91,,,http2,h1_10_h2_0,,
92,361.1,5037.0,http1,h1_10_h2_0,4683.0,342.7
93,,,http2,h1_10_h2_0,,
94,382.0,4325.6,http1,h1_10_h2_0,3953.8,360.3
95,,,http2,h1_10_h2_0,,
96,395.7,4402.0,http1,h1_10_h2_0,4013.4,377.4
97,,,http2,h1_10_h2_0,,
98,373.1,4523.0,http1,h1_10_h2_0,4158.6,353.2
99,,,http2,h1_10_h2_0,,
