,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
32,1159.6666666666667,8291.666666666666,http1,h1_3_h2_7,7138.666666666667,1139.3333333333333
33,1172.7142857142858,7693.857142857143,http2,h1_3_h2_7,6525.142857142857,1155.857142857143
34,1139.0,8401.0,http1,h1_3_h2_7,7265.666666666667,1121.6666666666667
35,1156.7142857142858,9282.857142857143,http2,h1_3_h2_7,8132.0,1138.2857142857142
36,1154.6666666666667,8351.333333333334,http1,h1_3_h2_7,7203.0,1135.3333333333333
37,1143.7142857142858,6851.142857142857,http2,h1_3_h2_7,5713.714285714285,1097.0
38,1145.3333333333333,8510.333333333334,http1,h1_3_h2_7,7370.666666666667,1126.6666666666667
39,1158.7142857142858,8057.428571428572,http2,h1_3_h2_7,6905.0,1111.857142857143
40,1149.2,8921.4,http1,h1_5_h2_5,7777.2,1130.6
41,1166.0,7338.4,http2,h1_5_h2_5,6177.6,1148.0
42,1132.8,8779.0,http1,h1_5_h2_5,7651.6,1114.2
43,1165.4,11566.0,http2,h1_5_h2_5,10406.8,1146.8
44,1155.8,8668.4,http1,h1_5_h2_5,7519.2,1135.6
45,1171.4,9599.4,http2,h1_5_h2_5,8434.6,1113.6
46,1146.8,8252.2,http1,h1_5_h2_5,7110.0,1128.8
47,1193.6,8299.2,http2,h1_5_h2_5,7110.0,1137.8
48,1326.6,9602.2,http1,h1_5_h2_5,8461.0,1128.2
49,1374.6,8857.8,http2,h1_5_h2_5,7684.2,1161.8
50,1332.4,9080.8,http1,h1_5_h2_5,7933.8,1133.8
51,1344.2,9300.8,http2,h1_5_h2_5,8135.8,1153.0
52,1146.4,8227.0,http1,h1_5_h2_5,7085.6,1128.2
53,1159.8,8463.0,http2,h1_5_h2_5,7309.2,1141.0
54,1149.4,8460.6,http1,h1_5_h2_5,7317.6,1129.4
55,1163.6,7831.6,http2,h1_5_h2_5,6673.2,1145.8
56,1146.2,8399.4,http1,h1_5_h2_5,7258.8,1126.8
57,1176.2,8790.6,http2,h1_5_h2_5,7618.6,1159.6
58,1132.6,8038.8,http1,h1_5_h2_5,6911.8,1113.6
59,1168.4,8041.6,http2,h1_5_h2_5,6879.2,1149.8
60,1150.5714285714287,7979.714285714285,http1,h1_7_h2_3,6835.142857142857,1131.2857142857142
61,1171.3333333333333,8676.0,http2,h1_7_h2_3,7510.666666666667,1153.0
62,1137.5714285714287,8097.857142857143,http1,h1_7_h2_3,6965.714285714285,1119.142857142857
63,1197.6666666666667,8282.333333333334,http2,h1_7_h2_3,7089.666666666667,1179.6666666666667
64,1150.0,8357.857142857143,http1,h1_7_h2_3,7214.0,1131.0
65,1177.3333333333333,8030.666666666667,http2,h1_7_h2_3,6859.666666666667,1158.0
66,1144.2857142857142,8517.142857142857,http1,h1_7_h2_3,7378.857142857143,1125.142857142857
67,1163.3333333333333,6294.0,http2,h1_7_h2_3,5137.0,1144.3333333333333
68,1140.7142857142858,7883.857142857143,http1,h1_7_h2_3,6748.428571428572,1122.5714285714287
69,1174.6666666666667,7602.0,http2,h1_7_h2_3,6433.0,1156.0
70,1140.5714285714287,8252.285714285714,http1,h1_7_h2_3,7117.428571428572,1121.857142857143
71,1158.3333333333333,7417.333333333333,http2,h1_7_h2_3,6264.0,1140.6666666666667
72,1142.4285714285713,8750.857142857143,http1,h1_7_h2_3,7613.428571428572,1124.2857142857142
73,1175.0,8556.333333333334,http2,h1_7_h2_3,7387.0,1156.3333333333333
74,1137.142857142857,8309.285714285714,http1,h1_7_h2_3,7178.428571428572,1118.0
75,1161.0,9414.666666666666,http2,h1_7_h2_3,8257.0,1145.6666666666667
76,1150.2857142857142,8466.0,http1,h1_7_h2_3,7320.857142857143,1132.142857142857
77,1153.6666666666667,7461.333333333333,http2,h1_7_h2_3,6314.333333333333,1134.3333333333333
78,1151.2857142857142,8116.714285714285,http1,h1_7_h2_3,6971.428571428572,1131.857142857143
79,1156.6666666666667,8747.0,http2,h1_7_h2_3,7594.666666666667,1139.6666666666667
80,1332.2,9295.8,http1,h1_10_h2_0,8151.6,1131.9
81,,,http2,h1_10_h2_0,,
82,1331.5,9727.6,http1,h1_10_h2_0,8584.8,1130.5
83,,,http2,h1_10_h2_0,,
84,1333.7,9755.7,http1,h1_10_h2_0,8611.1,1132.5
85,,,http2,h1_10_h2_0,,
86,1332.4,9828.2,http1,h1_10_h2_0,8684.0,1131.9
87,,,http2,h1_10_h2_0,,
88,1332.2,10037.2,http1,h1_10_h2_0,8893.8,1131.0
89,,,http2,h1_10_h2_0,,
90,1343.8,9258.0,http1,h1_10_h2_0,8102.3,1143.3
91,,,http2,h1_10_h2_0,,
92,1149.5,9240.6,http1,h1_10_h2_0,8097.1,1130.8
93,,,http2,h1_10_h2_0,,
94,1329.4,9385.1,http1,h1_10_h2_0,8244.2,1128.4
95,,,http2,h1_10_h2_0,,
96,1145.5555555555557,8166.444444444444,http1,h1_10_h2_0,7026.555555555556,1127.111111111111
97,,,http2,h1_10_h2_0,,
98,1152.1,7966.4,http1,h1_10_h2_0,6819.6,1134.1
99,,,http2,h1_10_h2_0,,
