,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
0,,,http1,h1_0_h2_10,,
1,359.3,4145.0,http2,h1_0_h2_10,3791.6,341.5
2,,,http1,h1_0_h2_10,,
3,368.8,4388.8,http2,h1_0_h2_10,4026.9,350.4
4,,,http1,h1_0_h2_10,,
5,356.4,4108.1,http2,h1_0_h2_10,3758.1,338.0
6,,,http1,h1_0_h2_10,,
7,356.5,4111.5,http2,h1_0_h2_10,3760.9,338.9
8,,,http1,h1_0_h2_10,,
9,360.3,4066.0,http2,h1_0_h2_10,3710.8,343.2
10,,,http1,h1_0_h2_10,,
11,370.1,4369.8,http2,h1_0_h2_10,4011.1,346.8
12,,,http1,h1_0_h2_10,,
13,353.5,4072.2,http2,h1_0_h2_10,3724.4,335.7
14,,,http1,h1_0_h2_10,,
15,358.2,4034.6,http2,h1_0_h2_10,3682.2,340.4
16,,,http1,h1_0_h2_10,,
17,356.8,4829.8,http2,h1_0_h2_10,4479.0,339.0
18,,,http1,h1_0_h2_10,,
19,357.7,4369.0,http2,h1_0_h2_10,4017.8,339.5
20,405.0,4273.333333333333,http1,h1_3_h2_7,3875.0,385.6666666666667
21,386.14285714285717,4070.4285714285716,http2,h1_3_h2_7,3691.1428571428573,368.0
22,346.3333333333333,4161.666666666667,http1,h1_3_h2_7,3820.6666666666665,329.0
23,379.0,4210.0,http2,h1_3_h2_7,3837.714285714286,360.85714285714283
24,343.3333333333333,4975.666666666667,http1,h1_3_h2_7,4638.0,325.3333333333333
25,353.85714285714283,4401.0,http2,h1_3_h2_7,4053.5714285714284,335.85714285714283
26,353.3333333333333,4117.666666666667,http1,h1_3_h2_7,3771.3333333333335,333.6666666666667
27,360.0,4184.285714285715,http2,h1_3_h2_7,3840.714285714286,332.0
28,420.3333333333333,4287.333333333333,http1,h1_3_h2_7,3938.3333333333335,336.6666666666667
29,379.0,4440.571428571428,http2,h1_3_h2_7,4068.1428571428573,361.14285714285717
30,345.0,4207.0,http1,h1_3_h2_7,3867.6666666666665,327.3333333333333
31,380.2857142857143,4069.5714285714284,http2,h1_3_h2_7,3703.1428571428573,354.85714285714283
32,431.0,4282.0,http1,h1_3_h2_7,3857.6666666666665,412.3333333333333
33,392.0,4180.714285714285,http2,h1_3_h2_7,3794.1428571428573,375.0
34,383.3333333333333,4233.333333333333,http1,h1_3_h2_7,3856.3333333333335,365.0
35,363.7142857142857,4133.285714285715,http2,h1_3_h2_7,3787.5714285714284,334.7142857142857
36,459.3333333333333,5038.333333333333,http1,h1_3_h2_7,4651.0,374.6666666666667
37,351.0,4371.714285714285,http2,h1_3_h2_7,4027.285714285714,332.85714285714283
38,354.6666666666667,4261.333333333333,http1,h1_3_h2_7,3913.0,336.0
39,359.2857142857143,4003.285714285714,http2,h1_3_h2_7,3650.8571428571427,341.14285714285717
