,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
0,,,http1,h1_0_h2_10,,
1,1415.6666666666667,21289.222222222223,http2,h1_0_h2_10,20140.555555555555,1136.0
2,,,http1,h1_0_h2_10,,
3,1400.0,21535.444444444445,http2,h1_0_h2_10,20352.444444444445,1170.2222222222222
4,,,http1,h1_0_h2_10,,
5,1446.5555555555557,21598.0,http2,h1_0_h2_10,20377.222222222223,1208.3333333333333
6,,,http1,h1_0_h2_10,,
7,1397.6666666666667,23651.0,http2,h1_0_h2_10,22483.222222222223,1155.4444444444443
8,,,http1,h1_0_h2_10,,
9,1372.5555555555557,22627.777777777777,http2,h1_0_h2_10,21478.88888888889,1136.5555555555557
10,,,http1,h1_0_h2_10,,
11,1363.2222222222222,20393.0,http2,h1_0_h2_10,19248.444444444445,1110.2222222222222
12,,,http1,h1_0_h2_10,,
13,1451.5555555555557,20005.777777777777,http2,h1_0_h2_10,18828.88888888889,1164.6666666666667
14,,,http1,h1_0_h2_10,,
15,1363.111111111111,21564.444444444445,http2,h1_0_h2_10,20397.666666666668,1154.2222222222222
16,,,http1,h1_0_h2_10,,
17,1374.888888888889,20760.444444444445,http2,h1_0_h2_10,19610.555555555555,1137.4444444444443
18,,,http1,h1_0_h2_10,,
19,1419.888888888889,17820.88888888889,http2,h1_0_h2_10,16614.444444444445,1194.111111111111
20,1353.6666666666667,10484.333333333334,http1,h1_3_h2_7,9318.0,1153.0
21,1374.2857142857142,24796.285714285714,http2,h1_3_h2_7,23648.428571428572,1136.142857142857
22,1230.3333333333333,9823.333333333334,http1,h1_3_h2_7,8598.666666666666,1211.0
23,1325.5714285714287,21205.14285714286,http2,h1_3_h2_7,20037.14285714286,1155.5714285714287
24,1342.0,10449.333333333334,http1,h1_3_h2_7,9295.333333333334,1140.3333333333333
25,1408.7142857142858,23220.428571428572,http2,h1_3_h2_7,22012.14285714286,1168.142857142857
26,1493.3333333333333,9926.666666666666,http1,h1_3_h2_7,8787.0,1126.3333333333333
27,1391.142857142857,21745.428571428572,http2,h1_3_h2_7,20537.571428571428,1142.2857142857142
28,1384.0,11104.666666666666,http1,h1_3_h2_7,9975.333333333334,1116.3333333333333
29,1448.142857142857,23771.285714285714,http2,h1_3_h2_7,22572.714285714286,1186.5714285714287
30,1433.6666666666667,10565.666666666666,http1,h1_3_h2_7,9400.666666666666,1151.6666666666667
31,1401.2857142857142,21778.14285714286,http2,h1_3_h2_7,20633.571428571428,1132.4285714285713
32,1310.6666666666667,10471.333333333334,http1,h1_3_h2_7,9347.666666666666,1110.6666666666667
33,1378.2857142857142,21996.714285714286,http2,h1_3_h2_7,20817.85714285714,1110.142857142857
34,1316.3333333333333,11112.0,http1,h1_3_h2_7,9982.333333333334,1116.3333333333333
35,1341.857142857143,25372.14285714286,http2,h1_3_h2_7,24233.285714285714,1126.7142857142858
36,1331.3333333333333,10438.0,http1,h1_3_h2_7,9295.333333333334,1129.6666666666667
37,1611.857142857143,22970.428571428572,http2,h1_3_h2_7,21592.85714285714,1365.7142857142858
38,1746.0,11122.666666666666,http1,h1_3_h2_7,9631.666666666666,1478.0
39,1411.2857142857142,22891.285714285714,http2,h1_3_h2_7,21745.14285714286,1134.0
40,1380.0,10172.0,http1,h1_5_h2_5,9019.0,1140.0
41,1359.4,22192.8,http2,h1_5_h2_5,20987.8,1193.0
42,1465.2,10729.6,http1,h1_5_h2_5,9451.4,1265.6
43,1374.4,21211.4,http2,h1_5_h2_5,20071.6,1088.6
44,1334.8,11053.0,http1,h1_5_h2_5,9869.6,1170.6
45,1365.8,19926.4,http2,h1_5_h2_5,18764.4,1150.2
46,1374.8,10828.8,http1,h1_5_h2_5,9683.0,1133.0
47,1448.4,23661.8,http2,h1_5_h2_5,22445.0,1204.8
48,1327.4,10800.0,http1,h1_5_h2_5,9661.0,1126.2
49,1401.4,21658.0,http2,h1_5_h2_5,20500.8,1105.8
50,1333.8,10869.0,http1,h1_5_h2_5,9723.4,1132.6
51,1521.0,24384.2,http2,h1_5_h2_5,23176.8,1108.8
52,1464.0,10509.6,http1,h1_5_h2_5,9312.8,1183.8
53,1491.0,22083.8,http2,h1_5_h2_5,20867.6,1204.2
54,1317.6,10148.8,http1,h1_5_h2_5,9019.8,1116.0
55,1357.4,22005.6,http2,h1_5_h2_5,20838.0,1155.6
56,1371.2,11029.2,http1,h1_5_h2_5,9860.6,1155.8
57,1488.4,22799.6,http2,h1_5_h2_5,21541.2,1246.4
58,1328.2,10965.8,http1,h1_5_h2_5,9793.6,1159.0
59,1348.0,24584.0,http2,h1_5_h2_5,23438.2,1094.6
60,1193.4285714285713,9930.57142857143,http1,h1_7_h2_3,8769.285714285714,1148.4285714285713
61,1387.3333333333333,20204.333333333332,http2,h1_7_h2_3,19003.666666666668,1188.6666666666667
62,1346.857142857143,11496.285714285714,http1,h1_7_h2_3,10341.142857142857,1142.7142857142858
63,1373.0,22890.0,http2,h1_7_h2_3,21720.666666666668,1157.3333333333333
64,1368.4285714285713,10625.714285714286,http1,h1_7_h2_3,9451.0,1162.142857142857
65,1389.6666666666667,23401.666666666668,http2,h1_7_h2_3,22213.666666666668,1176.3333333333333
66,1365.7142857142858,10669.42857142857,http1,h1_7_h2_3,9491.0,1166.0
67,1448.6666666666667,23123.333333333332,http2,h1_7_h2_3,21943.333333333332,1168.6666666666667
68,1435.4285714285713,10730.857142857143,http1,h1_7_h2_3,9483.285714285714,1234.857142857143
69,1509.3333333333333,23599.666666666668,http2,h1_7_h2_3,22379.0,1209.0
70,1434.5714285714287,10271.142857142857,http1,h1_7_h2_3,9063.142857142857,1195.142857142857
71,1370.3333333333333,22665.666666666668,http2,h1_7_h2_3,21489.333333333332,1098.6666666666667
72,1320.5714285714287,10179.142857142857,http1,h1_7_h2_3,9046.42857142857,1119.857142857143
73,1348.6666666666667,21020.333333333332,http2,h1_7_h2_3,19861.333333333332,1146.6666666666667
74,1366.5714285714287,10792.714285714286,http1,h1_7_h2_3,9650.57142857143,1129.4285714285713
75,1380.6666666666667,21077.0,http2,h1_7_h2_3,19890.0,1175.0
76,1350.4285714285713,11188.57142857143,http1,h1_7_h2_3,9999.57142857143,1176.2857142857142
77,1377.3333333333333,22976.0,http2,h1_7_h2_3,21799.333333333332,1165.0
78,1428.0,10583.714285714286,http1,h1_7_h2_3,9372.857142857143,1198.4285714285713
79,1473.0,20801.333333333332,http2,h1_7_h2_3,19621.333333333332,1168.3333333333333
80,1525.5,11091.7,http1,h1_10_h2_0,9835.3,1244.2
81,,,http2,h1_10_h2_0,,
82,1382.2,10914.9,http1,h1_10_h2_0,9743.5,1159.2
83,,,http2,h1_10_h2_0,,
84,1371.3,10612.3,http1,h1_10_h2_0,9474.9,1125.1
85,,,http2,h1_10_h2_0,,
86,1343.6,10816.0,http1,h1_10_h2_0,9661.9,1141.9
87,,,http2,h1_10_h2_0,,
88,1428.3,11059.3,http1,h1_10_h2_0,9842.4,1204.7
89,,,http2,h1_10_h2_0,,
90,1327.2,10577.7,http1,h1_10_h2_0,9439.4,1126.0
91,,,http2,h1_10_h2_0,,
92,1351.8,10077.7,http1,h1_10_h2_0,8914.5,1150.6
93,,,http2,h1_10_h2_0,,
94,1381.6,10826.8,http1,h1_10_h2_0,9658.2,1156.4
95,,,http2,h1_10_h2_0,,
96,1345.8,10872.5,http1,h1_10_h2_0,9697.6,1162.7
97,,,http2,h1_10_h2_0,,
98,1333.4,10745.8,http1,h1_10_h2_0,9564.2,1169.3
99,,,http2,h1_10_h2_0,,
