,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
0,,,http1,h1_0_h2_10,,
1,937.5,27824.4,http2,h1_0_h2_10,27039.5,773.7
2,,,http1,h1_0_h2_10,,
3,1035.0,28105.4,http2,h1_0_h2_10,27245.1,848.8
4,,,http1,h1_0_h2_10,,
5,1007.6,27877.2,http2,h1_0_h2_10,26998.9,827.1
6,,,http1,h1_0_h2_10,,
7,1006.8,26688.8,http2,h1_0_h2_10,25885.8,791.7
8,,,http1,h1_0_h2_10,,
9,964.1,25722.6,http2,h1_0_h2_10,24854.8,776.9
10,,,http1,h1_0_h2_10,,
11,980.5,25316.7,http2,h1_0_h2_10,24474.2,831.1
12,,,http1,h1_0_h2_10,,
13,1019.1,28056.7,http2,h1_0_h2_10,27169.1,836.4
14,,,http1,h1_0_h2_10,,
15,1070.6,25829.0,http2,h1_0_h2_10,24977.6,840.0
16,,,http1,h1_0_h2_10,,
17,1077.0,27843.2,http2,h1_0_h2_10,26985.3,846.6
18,,,http1,h1_0_h2_10,,
19,963.4,28125.4,http2,h1_0_h2_10,27311.9,782.6
20,868.0,8832.333333333334,http1,h1_3_h2_7,8057.666666666667,762.3333333333334
21,967.8571428571429,28581.428571428572,http2,h1_3_h2_7,27811.571428571428,758.8571428571429
22,1083.0,8991.0,http1,h1_3_h2_7,7975.333333333333,1003.0
23,1125.857142857143,27497.85714285714,http2,h1_3_h2_7,26550.14285714286,936.2857142857143
24,933.0,9535.0,http1,h1_3_h2_7,8724.333333333334,798.3333333333334
25,984.0,28373.714285714286,http2,h1_3_h2_7,27523.85714285714,839.0
26,914.6666666666666,9069.666666666666,http1,h1_3_h2_7,8278.666666666666,779.3333333333334
27,1019.7142857142857,28037.285714285714,http2,h1_3_h2_7,27178.428571428572,847.8571428571429
28,848.3333333333334,8724.333333333334,http1,h1_3_h2_7,7997.333333333333,715.0
29,1026.7142857142858,28420.85714285714,http2,h1_3_h2_7,27574.14285714286,807.4285714285714
30,1151.3333333333333,9483.0,http1,h1_3_h2_7,8525.0,945.6666666666666
31,942.1428571428571,28170.428571428572,http2,h1_3_h2_7,27346.14285714286,785.4285714285714
32,830.3333333333334,9087.666666666666,http1,h1_3_h2_7,8325.666666666666,750.0
33,1063.0,28887.428571428572,http2,h1_3_h2_7,27981.714285714286,894.5714285714286
34,998.0,9029.0,http1,h1_3_h2_7,8153.333333333333,864.0
35,1005.5714285714286,28637.714285714286,http2,h1_3_h2_7,27761.714285714286,864.5714285714286
36,1016.3333333333334,9338.666666666666,http1,h1_3_h2_7,8478.666666666666,848.0
37,1026.857142857143,28723.14285714286,http2,h1_3_h2_7,27877.428571428572,834.7142857142857
38,962.3333333333334,9604.333333333334,http1,h1_3_h2_7,8743.333333333334,848.6666666666666
39,1044.7142857142858,28120.85714285714,http2,h1_3_h2_7,27243.0,866.5714285714286
40,983.6,9403.2,http1,h1_5_h2_5,8633.2,758.2
41,1052.0,28996.2,http2,h1_5_h2_5,28107.6,877.8
42,1035.0,8783.8,http1,h1_5_h2_5,7963.2,808.6
43,1014.8,28916.2,http2,h1_5_h2_5,28080.0,825.2
44,913.2,8915.6,http1,h1_5_h2_5,8117.2,786.8
45,953.8,28291.2,http2,h1_5_h2_5,27483.2,777.6
46,962.8,9523.0,http1,h1_5_h2_5,8716.6,794.6
47,943.4,28326.0,http2,h1_5_h2_5,27477.4,837.4
48,876.8,9058.2,http1,h1_5_h2_5,8274.2,772.0
49,1037.6,28346.0,http2,h1_5_h2_5,27480.0,855.2
50,884.6,8961.0,http1,h1_5_h2_5,8185.2,764.2
51,908.8,28848.4,http2,h1_5_h2_5,28077.0,760.6
52,947.2,9386.2,http1,h1_5_h2_5,8593.6,780.8
53,911.4,29260.4,http2,h1_5_h2_5,28484.0,766.2
54,1023.2,9576.4,http1,h1_5_h2_5,8753.0,811.4
55,924.4,28830.4,http2,h1_5_h2_5,28008.2,811.6
56,974.2,9170.2,http1,h1_5_h2_5,8309.0,849.2
57,1013.2,28267.0,http2,h1_5_h2_5,27511.2,745.2
58,981.8,9522.8,http1,h1_5_h2_5,8650.0,860.8
59,1058.8,29269.0,http2,h1_5_h2_5,28385.0,873.2
60,1053.0,9391.0,http1,h1_7_h2_3,8605.714285714286,773.7142857142857
61,1111.3333333333333,30071.333333333332,http2,h1_7_h2_3,29181.333333333332,878.6666666666666
62,878.2857142857143,8864.142857142857,http1,h1_7_h2_3,8089.714285714285,763.1428571428571
63,933.0,27333.0,http2,h1_7_h2_3,26568.666666666668,754.0
64,912.0,9143.285714285714,http1,h1_7_h2_3,8384.0,748.0
65,942.3333333333334,28078.0,http2,h1_7_h2_3,27271.666666666668,765.0
66,905.5714285714286,8819.42857142857,http1,h1_7_h2_3,8024.0,783.8571428571429
67,922.6666666666666,25404.666666666668,http2,h1_7_h2_3,24614.0,779.6666666666666
68,1012.5714285714286,9267.57142857143,http1,h1_7_h2_3,8458.285714285714,797.4285714285714
69,918.0,27561.0,http2,h1_7_h2_3,26800.0,750.0
70,892.0,8726.714285714286,http1,h1_7_h2_3,7959.714285714285,755.5714285714286
71,999.0,29062.333333333332,http2,h1_7_h2_3,28250.333333333332,801.3333333333334
72,969.2857142857143,9177.57142857143,http1,h1_7_h2_3,8367.714285714286,798.5714285714286
73,963.6666666666666,27862.666666666668,http2,h1_7_h2_3,27077.333333333332,775.0
74,1049.5714285714287,9282.42857142857,http1,h1_7_h2_3,8473.42857142857,797.7142857142857
75,1199.0,28170.666666666668,http2,h1_7_h2_3,27199.666666666668,894.0
76,961.4285714285714,9059.57142857143,http1,h1_7_h2_3,8296.857142857143,751.2857142857143
77,963.3333333333334,27450.333333333332,http2,h1_7_h2_3,26696.333333333332,743.6666666666666
78,1035.2857142857142,9447.285714285714,http1,h1_7_h2_3,8618.714285714286,817.1428571428571
79,957.3333333333334,28724.0,http2,h1_7_h2_3,27841.666666666668,871.0
80,1040.9,9212.7,http1,h1_10_h2_0,8356.8,844.6
81,,,http2,h1_10_h2_0,,
82,985.0,9090.7,http1,h1_10_h2_0,8255.8,823.4
83,,,http2,h1_10_h2_0,,
84,987.6,9236.8,http1,h1_10_h2_0,8395.2,830.7
85,,,http2,h1_10_h2_0,,
86,953.0,9073.9,http1,h1_10_h2_0,8260.1,802.5
87,,,http2,h1_10_h2_0,,
88,957.3,9300.9,http1,h1_10_h2_0,8482.3,807.4
89,,,http2,h1_10_h2_0,,
90,1113.8,9398.4,http1,h1_10_h2_0,8416.2,970.8
91,,,http2,h1_10_h2_0,,
92,993.6,9408.4,http1,h1_10_h2_0,8548.7,848.4
93,,,http2,h1_10_h2_0,,
94,943.9,9120.4,http1,h1_10_h2_0,8296.5,812.6
95,,,http2,h1_10_h2_0,,
96,1037.8,9065.0,http1,h1_10_h2_0,8211.7,841.9
97,,,http2,h1_10_h2_0,,
98,890.4,8795.8,http1,h1_10_h2_0,8038.8,746.0
99,,,http2,h1_10_h2_0,,
