,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
0,,,http1,h1_0_h2_10,,
1,427.3,4495.3,http2,h1_0_h2_10,4074.1,409.4
2,,,http1,h1_0_h2_10,,
3,425.4,4097.5,http2,h1_0_h2_10,3683.6,401.9
4,,,http1,h1_0_h2_10,,
5,355.0,3977.2,http2,h1_0_h2_10,3628.1,337.1
6,,,http1,h1_0_h2_10,,
7,369.1,4092.8,http2,h1_0_h2_10,3735.9,345.1
8,,,http1,h1_0_h2_10,,
9,400.2,4136.5,http2,h1_0_h2_10,3742.8,381.2
10,,,http1,h1_0_h2_10,,
11,346.5,4111.9,http2,h1_0_h2_10,3771.7,328.4
12,,,http1,h1_0_h2_10,,
13,391.8,5833.3,http2,h1_0_h2_10,5454.3,365.6
14,,,http1,h1_0_h2_10,,
15,354.8,4097.5,http2,h1_0_h2_10,3753.6,332.0
16,,,http1,h1_0_h2_10,,
17,417.0,4471.6,http2,h1_0_h2_10,4060.4,399.0
18,,,http1,h1_0_h2_10,,
19,435.6,4246.2,http2,h1_0_h2_10,3828.6,406.0
20,439.0,5272.666666666667,http1,h1_3_h2_7,4908.0,352.0
21,399.42857142857144,4608.714285714285,http2,h1_3_h2_7,4222.857142857143,374.42857142857144
22,358.0,25140.333333333332,http1,h1_3_h2_7,24788.0,340.0
23,355.57142857142856,13160.714285714286,http2,h1_3_h2_7,12810.857142857143,338.42857142857144
24,347.3333333333333,4068.3333333333335,http1,h1_3_h2_7,3728.0,328.3333333333333
25,359.42857142857144,4030.4285714285716,http2,h1_3_h2_7,3676.714285714286,342.2857142857143
26,573.0,4282.333333333333,http1,h1_3_h2_7,3717.0,552.6666666666666
27,392.85714285714283,4390.857142857143,http2,h1_3_h2_7,4003.0,376.0
28,352.0,4305.0,http1,h1_3_h2_7,3959.3333333333335,333.6666666666667
29,375.57142857142856,4050.285714285714,http2,h1_3_h2_7,3679.8571428571427,359.14285714285717
30,433.0,4116.333333333333,http1,h1_3_h2_7,3754.6666666666665,349.3333333333333
31,369.14285714285717,4274.0,http2,h1_3_h2_7,3911.8571428571427,349.2857142857143
32,422.0,4419.333333333333,http1,h1_3_h2_7,4004.0,403.3333333333333
33,410.42857142857144,4841.285714285715,http2,h1_3_h2_7,4444.428571428572,383.7142857142857
34,354.6666666666667,4453.0,http1,h1_3_h2_7,4104.333333333333,336.0
35,422.14285714285717,4460.285714285715,http2,h1_3_h2_7,4052.5714285714284,396.7142857142857
36,355.0,4237.333333333333,http1,h1_3_h2_7,3888.3333333333335,336.6666666666667
37,366.57142857142856,4103.571428571428,http2,h1_3_h2_7,3745.285714285714,346.85714285714283
38,438.0,5034.333333333333,http1,h1_3_h2_7,4604.0,418.0
39,470.0,4216.857142857143,http2,h1_3_h2_7,3753.1428571428573,451.7142857142857
40,401.2,4321.8,http1,h1_5_h2_5,3930.8,379.2
41,416.0,7563.4,http2,h1_5_h2_5,7158.2,394.0
42,375.4,4134.6,http1,h1_5_h2_5,3773.8,349.0
43,374.2,5121.2,http2,h1_5_h2_5,4757.0,353.0
44,384.4,4226.2,http1,h1_5_h2_5,3850.0,364.2
45,416.2,4083.6,http2,h1_5_h2_5,3694.6,377.6
46,350.8,4701.2,http1,h1_5_h2_5,4356.4,332.8
47,366.4,3947.4,http2,h1_5_h2_5,3602.6,334.0
48,389.2,4826.2,http1,h1_5_h2_5,4443.2,370.8
49,378.4,4725.4,http2,h1_5_h2_5,4364.4,349.8
50,354.4,4148.8,http1,h1_5_h2_5,3801.0,336.0
51,371.6,3976.6,http2,h1_5_h2_5,3611.2,354.4
52,363.0,4171.6,http1,h1_5_h2_5,3819.0,340.8
53,392.4,4308.0,http2,h1_5_h2_5,3932.0,365.0
54,348.0,4241.0,http1,h1_5_h2_5,3900.0,329.6
55,382.2,5409.2,http2,h1_5_h2_5,5036.2,362.0
56,518.4,4293.8,http1,h1_5_h2_5,3862.0,419.8
57,378.6,4272.4,http2,h1_5_h2_5,3911.4,350.0
58,354.8,4723.6,http1,h1_5_h2_5,4376.0,335.6
59,371.6,4041.6,http2,h1_5_h2_5,3687.8,342.8
60,361.14285714285717,4578.857142857143,http1,h1_7_h2_3,4224.0,343.2857142857143
61,402.6666666666667,4065.6666666666665,http2,h1_7_h2_3,3670.0,384.6666666666667
62,415.42857142857144,4591.571428571428,http1,h1_7_h2_3,4218.428571428572,361.57142857142856
63,455.6666666666667,9705.333333333334,http2,h1_7_h2_3,9255.333333333334,438.3333333333333
64,392.0,4218.714285714285,http1,h1_7_h2_3,3834.5714285714284,372.57142857142856
65,365.0,5135.666666666667,http2,h1_7_h2_3,4776.666666666667,348.0
66,426.42857142857144,4217.285714285715,http1,h1_7_h2_3,3824.8571428571427,381.0
67,446.3333333333333,6066.666666666667,http2,h1_7_h2_3,5626.333333333333,428.6666666666667
68,431.5,6643.5,http1,h1_7_h2_3,6218.666666666667,413.1666666666667
