,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,1020.0,1533635944486.0,1533635943914.0,1533635945506.0,1533635943913.0,570.0,1593.0,http1,1533635944374.0,1533635944484.0,1533635944475.0,1533635946.0,562.0
0,1482.0,1533636004938.0,1533636004358.0,1533636006420.0,1533636004358.0,578.0,2062.0,http1,1533636004825.0,1533636004936.0,1533636004927.0,1533636006.0,569.0
0,1109.0,1533636064833.0,1533636064261.0,1533636065942.0,1533636064261.0,570.0,1681.0,http1,1533636064721.0,1533636064831.0,1533636064822.0,1533636066.0,561.0
0,1358.0,1533636124384.0,1533636123778.0,1533636125742.0,1533636123777.0,604.0,1965.0,http1,1533636124271.0,1533636124382.0,1533636124373.0,1533636126.0,596.0
0,1034.0,1533636184157.0,1533636183589.0,1533636185191.0,1533636183585.0,566.0,1606.0,http1,1533636184045.0,1533636184155.0,1533636184146.0,1533636185.0,561.0
0,1012.0,1533636244607.0,1533636244042.0,1533636245619.0,1533636244040.0,564.0,1579.0,http1,1533636244495.0,1533636244606.0,1533636244597.0,1533636246.0,557.0
0,1481.0,1533636305083.0,1533636304482.0,1533636306564.0,1533636304482.0,599.0,2082.0,http1,1533636304970.0,1533636305081.0,1533636305072.0,1533636307.0,590.0
0,1308.0,1533636364966.0,1533636364401.0,1533636366274.0,1533636364400.0,563.0,1874.0,http1,1533636364854.0,1533636364964.0,1533636364955.0,1533636366.0,555.0
0,1073.0,1533636424683.0,1533636424111.0,1533636425756.0,1533636424110.0,571.0,1646.0,http1,1533636424571.0,1533636424682.0,1533636424673.0,1533636426.0,563.0
0,1245.0,1533636484157.0,1533636483581.0,1533636485402.0,1533636483581.0,574.0,1821.0,http1,1533636484045.0,1533636484155.0,1533636484146.0,1533636485.0,565.0
0,1085.0,1533636544827.0,1533636544245.0,1533636545912.0,1533636544245.0,580.0,1667.0,http1,1533636544713.0,1533636544825.0,1533636544816.0,1533636546.0,571.0
0,1090.0,1533636604328.0,1533636603757.0,1533636605418.0,1533636603753.0,569.0,1665.0,http1,1533636604216.0,1533636604326.0,1533636604317.0,1533636605.0,564.0
0,1377.0,1533636664823.0,1533636664257.0,1533636666200.0,1533636664257.0,564.0,1943.0,http1,1533636664710.0,1533636664821.0,1533636664812.0,1533636666.0,555.0
0,1666.0,1533636724631.0,1533636724031.0,1533636726297.0,1533636724030.0,598.0,2267.0,http1,1533636724519.0,1533636724629.0,1533636724620.0,1533636726.0,590.0
0,1311.0,1533636784703.0,1533636784133.0,1533636786014.0,1533636784133.0,569.0,1881.0,http1,1533636784591.0,1533636784702.0,1533636784693.0,1533636786.0,560.0
0,1024.0,1533636844410.0,1533636843845.0,1533636845434.0,1533636843845.0,563.0,1589.0,http1,1533636844297.0,1533636844408.0,1533636844399.0,1533636845.0,554.0
0,1321.0,1533636904828.0,1533636904257.0,1533636906149.0,1533636904257.0,570.0,1892.0,http1,1533636904716.0,1533636904827.0,1533636904818.0,1533636906.0,561.0
0,1602.0,1533636964558.0,1533636963971.0,1533636966160.0,1533636963970.0,585.0,2190.0,http1,1533636964446.0,1533636964556.0,1533636964547.0,1533636966.0,577.0
0,1194.0,1533637024588.0,1533637024014.0,1533637025782.0,1533637024013.0,572.0,1769.0,http1,1533637024475.0,1533637024586.0,1533637024577.0,1533637026.0,564.0
0,1018.0,1533637084183.0,1533637083610.0,1533637085201.0,1533637083610.0,571.0,1591.0,http1,1533637084070.0,1533637084181.0,1533637084172.0,1533637085.0,562.0
0,1041.0,1533637144638.0,1533637144037.0,1533637145679.0,1533637144033.0,599.0,1646.0,http1,1533637144524.0,1533637144636.0,1533637144627.0,1533637146.0,594.0
0,1046.0,1533637205088.0,1533637204513.0,1533637206134.0,1533637204513.0,573.0,1621.0,http1,1533637204975.0,1533637205086.0,1533637205077.0,1533637206.0,564.0
0,1046.0,1533637264550.0,1533637263981.0,1533637265596.0,1533637263981.0,567.0,1615.0,http1,1533637264437.0,1533637264548.0,1533637264539.0,1533637266.0,558.0
