,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,1147.0,1533637204673.0,1533637204018.0,1533637205820.0,1533637204017.0,650.0,1803.0,http1,1533637204556.0,1533637204668.0,1533637204658.0,1533637206.0,641.0
0,1047.0,1533637264468.0,1533637263838.0,1533637265515.0,1533637263837.0,628.0,1678.0,http1,1533637264354.0,1533637264466.0,1533637264456.0,1533637266.0,619.0
0,1082.0,1533637325187.0,1533637324525.0,1533637326269.0,1533637324524.0,660.0,1745.0,http1,1533637325073.0,1533637325185.0,1533637325175.0,1533637326.0,651.0
0,1449.0,1533637384850.0,1533637384230.0,1533637386299.0,1533637384229.0,618.0,2070.0,http1,1533637384736.0,1533637384848.0,1533637384838.0,1533637386.0,609.0
0,1059.0,1533637444889.0,1533637444230.0,1533637445948.0,1533637444229.0,657.0,1719.0,http1,1533637444774.0,1533637444887.0,1533637444877.0,1533637446.0,648.0
0,1053.0,1533637504508.0,1533637503894.0,1533637505561.0,1533637503893.0,612.0,1668.0,http1,1533637504395.0,1533637504506.0,1533637504496.0,1533637506.0,603.0
0,1045.0,1533637565161.0,1533637564523.0,1533637566206.0,1533637564521.0,636.0,1685.0,http1,1533637565039.0,1533637565159.0,1533637565149.0,1533637566.0,628.0
0,1038.0,1533637624799.0,1533637624173.0,1533637625837.0,1533637624172.0,624.0,1665.0,http1,1533637624686.0,1533637624797.0,1533637624787.0,1533637626.0,615.0
0,1032.0,1533637684442.0,1533637683788.0,1533637685474.0,1533637683785.0,652.0,1689.0,http1,1533637684328.0,1533637684440.0,1533637684430.0,1533637685.0,645.0
0,1122.0,1533637745039.0,1533637744426.0,1533637746161.0,1533637744421.0,611.0,1740.0,http1,1533637744926.0,1533637745037.0,1533637745027.0,1533637746.0,606.0
0,1128.0,1533637804737.0,1533637804114.0,1533637805865.0,1533637804112.0,620.0,1753.0,http1,1533637804619.0,1533637804734.0,1533637804724.0,1533637806.0,612.0
0,1336.0,1533637864452.0,1533637863810.0,1533637865788.0,1533637863809.0,640.0,1979.0,http1,1533637864338.0,1533637864450.0,1533637864440.0,1533637866.0,631.0
0,1143.0,1533637924360.0,1533637923728.0,1533637925503.0,1533637923726.0,630.0,1777.0,http1,1533637924246.0,1533637924358.0,1533637924348.0,1533637926.0,622.0
0,1096.0,1533637985045.0,1533637984433.0,1533637986141.0,1533637984433.0,610.0,1708.0,http1,1533637984931.0,1533637985043.0,1533637985033.0,1533637986.0,600.0
0,1032.0,1533638044685.0,1533638044069.0,1533638045717.0,1533638044069.0,614.0,1648.0,http1,1533638044571.0,1533638044683.0,1533638044673.0,1533638046.0,604.0
