,computationTime,networkTime,plt,protocol,timestamp
0,838.0,543.0,1386.0,http1,1527497045.0
0,499.0,748.0,1252.0,http1,1527497105.0
0,411.0,320.0,735.0,http1,1527497165.0
0,683.0,304.0,991.0,http1,1527497225.0
0,362.0,275.0,641.0,http1,1527497284.0
0,486.0,521.0,1013.0,http1,1527497345.0
0,508.0,317.0,830.0,http1,1527497405.0
0,927.0,321.0,1253.0,http1,1527497466.0
0,576.0,285.0,868.0,http1,1527497525.0
0,1163.0,316.0,1482.0,http1,1527497586.0
0,339.0,312.0,656.0,http1,1527497645.0
0,476.0,277.0,757.0,http1,1527497705.0
0,673.0,288.0,968.0,http1,1527497765.0
0,698.0,316.0,1017.0,http1,1527497825.0
0,658.0,336.0,999.0,http1,1527497885.0
0,331.0,271.0,606.0,http1,1527497944.0
0,484.0,289.0,777.0,http1,1527498005.0
0,515.0,303.0,822.0,http1,1527498064.0
0,493.0,286.0,784.0,http1,1527498125.0
0,780.0,278.0,1062.0,http1,1527498185.0
0,531.0,303.0,840.0,http1,1527498245.0
0,373.0,311.0,688.0,http1,1527498305.0
0,380.0,269.0,653.0,http1,1527498364.0
0,578.0,278.0,863.0,http1,1527498425.0
0,422.0,303.0,730.0,http1,1527498485.0
0,813.0,304.0,1123.0,http1,1527498545.0
0,566.0,272.0,842.0,http1,1527498605.0
0,465.0,508.0,977.0,http1,1527498665.0
0,323.0,302.0,629.0,http1,1527498724.0
0,468.0,280.0,756.0,http1,1527498785.0
0,512.0,280.0,797.0,http1,1527498844.0
0,790.0,559.0,1353.0,http1,1527498906.0
0,378.0,316.0,698.0,http1,1527498965.0
