,computationTime,networkTime,plt,protocol,timestamp
0,593.0,283.0,879.0,http2,1527560825.0
0,522.0,273.0,797.0,http2,1527560885.0
0,375.0,271.0,648.0,http2,1527560944.0
0,406.0,272.0,682.0,http2,1527561005.0
0,395.0,268.0,666.0,http2,1527561065.0
0,470.0,291.0,766.0,http2,1527561125.0
0,429.0,286.0,717.0,http2,1527561185.0
0,418.0,276.0,696.0,http2,1527561245.0
0,364.0,286.0,653.0,http2,1527561305.0
0,415.0,291.0,710.0,http2,1527561365.0
0,589.0,274.0,865.0,http2,1527561425.0
0,741.0,261.0,1004.0,http2,1527561485.0
0,376.0,296.0,674.0,http2,1527561544.0
0,429.0,289.0,721.0,http2,1527561605.0
0,572.0,265.0,839.0,http2,1527561665.0
0,386.0,270.0,658.0,http2,1527561725.0
0,375.0,271.0,648.0,http2,1527561785.0
0,579.0,278.0,861.0,http2,1527561845.0
0,429.0,263.0,695.0,http2,1527561905.0
0,491.0,333.0,826.0,http2,1527561965.0
0,768.0,272.0,1045.0,http2,1527562025.0
