,computationTime,networkTime,plt,protocol,timestamp
0,390.0,330.0,723.0,http2,1527502445.0
0,343.0,371.0,717.0,http2,1527502504.0
0,319.0,358.0,679.0,http2,1527502565.0
0,323.0,372.0,701.0,http2,1527502624.0
0,940.0,322.0,1265.0,http2,1527502685.0
0,597.0,367.0,971.0,http2,1527502745.0
0,597.0,348.0,949.0,http2,1527502805.0
0,294.0,359.0,656.0,http2,1527502864.0
0,306.0,363.0,672.0,http2,1527502925.0
0,501.0,323.0,830.0,http2,1527502984.0
0,384.0,380.0,767.0,http2,1527503045.0
0,416.0,373.0,795.0,http2,1527503105.0
0,562.0,373.0,937.0,http2,1527503165.0
0,893.0,306.0,1205.0,http2,1527503225.0
0,746.0,364.0,1113.0,http2,1527503285.0
0,607.0,389.0,999.0,http2,1527503345.0
0,270.0,380.0,653.0,http2,1527503405.0
