,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,377.0,1532933884489.0,1532933884163.0,1532933884866.0,1532933884161.0,324.0,705.0,http1,1532933884476.0,1532933884487.0,1532933884477.0,1532933885.0,316.0
0,381.0,1532933944054.0,1532933943738.0,1532933944435.0,1532933943737.0,314.0,698.0,http1,1532933944041.0,1532933944052.0,1532933944042.0,1532933944.0,305.0
0,399.0,1532934004622.0,1532934004310.0,1532934005021.0,1532934004309.0,310.0,712.0,http1,1532934004607.0,1532934004620.0,1532934004610.0,1532934005.0,301.0
0,421.0,1532934064212.0,1532934063906.0,1532934064633.0,1532934063905.0,304.0,728.0,http1,1532934064198.0,1532934064210.0,1532934064200.0,1532934065.0,295.0
0,361.0,1532934124854.0,1532934124509.0,1532934125215.0,1532934124509.0,343.0,706.0,http1,1532934124840.0,1532934124852.0,1532934124842.0,1532934125.0,333.0
0,396.0,1532934184407.0,1532934184097.0,1532934184803.0,1532934184097.0,308.0,706.0,http1,1532934184390.0,1532934184405.0,1532934184395.0,1532934185.0,298.0
0,397.0,1532934243989.0,1532934243682.0,1532934244386.0,1532934243681.0,305.0,705.0,http1,1532934243975.0,1532934243987.0,1532934243977.0,1532934244.0,296.0
0,406.0,1532934304572.0,1532934304257.0,1532934304978.0,1532934304253.0,313.0,725.0,http1,1532934304557.0,1532934304570.0,1532934304560.0,1532934305.0,307.0
0,429.0,1532934364189.0,1532934363862.0,1532934364618.0,1532934363858.0,325.0,760.0,http1,1532934364174.0,1532934364187.0,1532934364177.0,1532934365.0,319.0
0,391.0,1532934424816.0,1532934424493.0,1532934425207.0,1532934424493.0,321.0,714.0,http1,1532934424799.0,1532934424814.0,1532934424804.0,1532934425.0,311.0
0,420.0,1532934484405.0,1532934484083.0,1532934484825.0,1532934484081.0,320.0,744.0,http1,1532934484388.0,1532934484403.0,1532934484393.0,1532934485.0,312.0
0,370.0,1532934544039.0,1532934543706.0,1532934544409.0,1532934543704.0,331.0,705.0,http1,1532934544026.0,1532934544037.0,1532934544027.0,1532934544.0,323.0
0,407.0,1532934604605.0,1532934604282.0,1532934605012.0,1532934604281.0,321.0,731.0,http1,1532934604590.0,1532934604603.0,1532934604594.0,1532934605.0,313.0
0,480.0,1532934664203.0,1532934663893.0,1532934664683.0,1532934663892.0,308.0,791.0,http1,1532934664188.0,1532934664201.0,1532934664191.0,1532934665.0,299.0
0,390.0,1532934723884.0,1532934723574.0,1532934724274.0,1532934723573.0,308.0,701.0,http1,1532934723871.0,1532934723882.0,1532934723872.0,1532934724.0,299.0
0,396.0,1532934784489.0,1532934784141.0,1532934784885.0,1532934784140.0,346.0,745.0,http1,1532934784473.0,1532934784487.0,1532934784478.0,1532934785.0,338.0
0,396.0,1532934844069.0,1532934843760.0,1532934844465.0,1532934843758.0,307.0,707.0,http1,1532934844056.0,1532934844067.0,1532934844057.0,1532934844.0,299.0
0,385.0,1532934904665.0,1532934904353.0,1532934905050.0,1532934904349.0,310.0,701.0,http1,1532934904650.0,1532934904663.0,1532934904653.0,1532934905.0,304.0
0,408.0,1532934964242.0,1532934963937.0,1532934964650.0,1532934963937.0,303.0,713.0,http1,1532934964227.0,1532934964240.0,1532934964230.0,1532934965.0,293.0
0,349.0,1532935024889.0,1532935024543.0,1532935025238.0,1532935024541.0,344.0,697.0,http1,1532935024874.0,1532935024887.0,1532935024877.0,1532935025.0,336.0
0,403.0,1532935084443.0,1532935084114.0,1532935084846.0,1532935084113.0,326.0,733.0,http1,1532935084428.0,1532935084440.0,1532935084431.0,1532935085.0,318.0
0,404.0,1532935144059.0,1532935143748.0,1532935144463.0,1532935143746.0,308.0,717.0,http1,1532935144044.0,1532935144056.0,1532935144047.0,1532935144.0,301.0
0,410.0,1532935204650.0,1532935204337.0,1532935205060.0,1532935204337.0,311.0,723.0,http1,1532935204635.0,1532935204648.0,1532935204638.0,1532935205.0,301.0
0,411.0,1532935264279.0,1532935263945.0,1532935264690.0,1532935263945.0,332.0,745.0,http1,1532935264266.0,1532935264277.0,1532935264267.0,1532935265.0,322.0
