,computationTime,networkTime,plt,protocol,timestamp
0,377.0,377.0,759.0,http2,1526922965.0
0,611.0,365.0,980.0,http2,1526923025.0
0,311.0,366.0,683.0,http2,1526923084.0
0,421.0,378.0,802.0,http2,1526923145.0
0,666.0,361.0,1030.0,http2,1526923205.0
0,480.0,371.0,855.0,http2,1526923265.0
0,351.0,379.0,734.0,http2,1526923325.0
0,586.0,416.0,1007.0,http2,1526923385.0
0,740.0,327.0,1071.0,http2,1526923445.0
0,317.0,370.0,690.0,http2,1526923505.0
0,327.0,419.0,750.0,http2,1526923565.0
0,433.0,374.0,811.0,http2,1526923625.0
0,405.0,482.0,890.0,http2,1526923685.0
0,328.0,387.0,719.0,http2,1526923745.0
0,406.0,377.0,786.0,http2,1526923805.0
0,353.0,325.0,681.0,http2,1526923864.0
0,512.0,411.0,929.0,http2,1526923925.0
0,402.0,375.0,780.0,http2,1526923985.0
0,483.0,376.0,863.0,http2,1526924044.0
