,computationTime,networkTime,plt,protocol,timestamp
0,555.0,453.0,1011.0,http2,1527405665.0
0,567.0,463.0,1033.0,http2,1527405725.0
0,3109.0,594.0,3705.0,http2,1527405788.0
0,1334.0,474.0,1810.0,http2,1527405846.0
0,889.0,465.0,1357.0,http2,1527405906.0
0,776.0,465.0,1243.0,http2,1527405965.0
0,702.0,499.0,1207.0,http2,1527406025.0
0,681.0,460.0,1143.0,http2,1527406085.0
0,667.0,458.0,1128.0,http2,1527406145.0
0,632.0,504.0,1148.0,http2,1527406206.0
0,639.0,490.0,1135.0,http2,1527406266.0
0,914.0,467.0,1385.0,http2,1527406326.0
0,690.0,487.0,1180.0,http2,1527406385.0
0,624.0,485.0,1111.0,http2,1527406445.0
0,658.0,462.0,1122.0,http2,1527406506.0
0,659.0,441.0,1103.0,http2,1527406565.0
0,933.0,410.0,1345.0,http2,1527406626.0
0,959.0,448.0,1410.0,http2,1527406686.0
0,629.0,460.0,1092.0,http2,1527406745.0
0,674.0,416.0,1092.0,http2,1527406806.0
0,707.0,423.0,1132.0,http2,1527406865.0
0,672.0,450.0,1128.0,http2,1527406925.0
0,626.0,415.0,1044.0,http2,1527406985.0
0,923.0,420.0,1345.0,http2,1527407045.0
0,635.0,422.0,1058.0,http2,1527407105.0
0,634.0,458.0,1097.0,http2,1527407165.0
0,631.0,412.0,1044.0,http2,1527407225.0
0,623.0,416.0,1041.0,http2,1527407285.0
0,621.0,443.0,1067.0,http2,1527407345.0
0,642.0,440.0,1087.0,http2,1527407405.0
0,1042.0,409.0,1454.0,http2,1527407466.0
0,632.0,426.0,1064.0,http2,1527407525.0
0,630.0,456.0,1088.0,http2,1527407586.0
