,computationTime,networkTime,plt,protocol,timestamp
0,436.0,283.0,725.0,http2,1527560825.0
0,366.0,305.0,675.0,http2,1527560884.0
0,438.0,316.0,757.0,http2,1527560945.0
0,389.0,290.0,682.0,http2,1527561004.0
0,371.0,306.0,680.0,http2,1527561065.0
0,376.0,310.0,689.0,http2,1527561124.0
0,402.0,313.0,718.0,http2,1527561185.0
0,386.0,273.0,662.0,http2,1527561244.0
0,482.0,331.0,817.0,http2,1527561305.0
0,437.0,311.0,757.0,http2,1527561364.0
0,734.0,287.0,1024.0,http2,1527561425.0
0,643.0,300.0,946.0,http2,1527561485.0
0,346.0,303.0,651.0,http2,1527561544.0
0,523.0,315.0,840.0,http2,1527561605.0
0,561.0,303.0,866.0,http2,1527561665.0
0,386.0,305.0,694.0,http2,1527561725.0
0,370.0,308.0,680.0,http2,1527561785.0
0,560.0,264.0,826.0,http2,1527561845.0
0,459.0,263.0,726.0,http2,1527561905.0
0,439.0,339.0,781.0,http2,1527561965.0
0,711.0,322.0,1039.0,http2,1527562025.0
