,computationTime,networkTime,plt,protocol,timestamp
0,331.0,307.0,642.0,http1,1527417364.0
0,466.0,260.0,730.0,http1,1527417425.0
0,364.0,277.0,645.0,http1,1527417485.0
0,398.0,307.0,712.0,http1,1527417545.0
0,393.0,257.0,653.0,http1,1527417605.0
0,341.0,260.0,605.0,http1,1527417664.0
0,361.0,529.0,893.0,http1,1527417725.0
0,307.0,280.0,592.0,http1,1527417785.0
0,544.0,275.0,826.0,http1,1527417845.0
0,380.0,268.0,653.0,http1,1527417905.0
0,370.0,315.0,690.0,http1,1527417965.0
0,496.0,272.0,771.0,http1,1527418025.0
0,635.0,288.0,928.0,http1,1527418085.0
0,371.0,286.0,664.0,http1,1527418145.0
0,326.0,265.0,599.0,http1,1527418204.0
