,computationTime,networkTime,plt,protocol,timestamp
0,552.0,469.0,1029.0,http2,1527405665.0
0,582.0,469.0,1057.0,http2,1527405725.0
0,665.0,504.0,1173.0,http2,1527405785.0
0,1335.0,463.0,1803.0,http2,1527405846.0
0,894.0,459.0,1355.0,http2,1527405905.0
0,799.0,481.0,1284.0,http2,1527405965.0
0,774.0,478.0,1257.0,http2,1527406025.0
0,693.0,455.0,1155.0,http2,1527406085.0
0,690.0,477.0,1170.0,http2,1527406146.0
0,645.0,509.0,1157.0,http2,1527406206.0
0,649.0,488.0,1141.0,http2,1527406266.0
0,645.0,501.0,1150.0,http2,1527406326.0
0,704.0,471.0,1182.0,http2,1527406385.0
0,639.0,503.0,1144.0,http2,1527406446.0
0,653.0,452.0,1110.0,http2,1527406505.0
0,673.0,492.0,1172.0,http2,1527406565.0
0,678.0,462.0,1144.0,http2,1527406625.0
0,758.0,464.0,1225.0,http2,1527406685.0
0,675.0,473.0,1152.0,http2,1527406745.0
0,676.0,451.0,1130.0,http2,1527406805.0
0,707.0,461.0,1172.0,http2,1527406865.0
0,726.0,461.0,1190.0,http2,1527406926.0
0,677.0,462.0,1142.0,http2,1527406986.0
0,660.0,462.0,1129.0,http2,1527407046.0
0,882.0,460.0,1345.0,http2,1527407106.0
0,651.0,486.0,1144.0,http2,1527407165.0
0,642.0,480.0,1125.0,http2,1527407225.0
0,645.0,464.0,1113.0,http2,1527407285.0
0,643.0,466.0,1112.0,http2,1527407345.0
0,644.0,486.0,1133.0,http2,1527407405.0
0,676.0,464.0,1144.0,http2,1527407465.0
0,688.0,469.0,1160.0,http2,1527407525.0
0,645.0,460.0,1110.0,http2,1527407585.0
