,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,3941.0,1537283045131.0,1537283044610.0,1537283049072.0,1537283044607.0,528.0,4465.0,http1,1537283045009.0,1537283045138.0,1537283045118.0,1537283045.0,511.0
0,3615.0,1537283104884.0,1537283104326.0,1537283108499.0,1537283104322.0,566.0,4177.0,http1,1537283104761.0,1537283104892.0,1537283104871.0,1537283104.0,549.0
0,3827.0,1537283165239.0,1537283164692.0,1537283169066.0,1537283164691.0,697.0,4375.0,http1,1537283165105.0,1537283165389.0,1537283165227.0,1537283165.0,536.0
0,4204.0,1537283224830.0,1537283224308.0,1537283229034.0,1537283224306.0,529.0,4728.0,http1,1537283224712.0,1537283224837.0,1537283224818.0,1537283224.0,512.0
0,3907.0,1537283284825.0,1537283284264.0,1537283288732.0,1537283284263.0,569.0,4469.0,http1,1537283284699.0,1537283284833.0,1537283284812.0,1537283284.0,549.0
0,3887.0,1537283344513.0,1537283343983.0,1537283348400.0,1537283343983.0,538.0,4417.0,http1,1537283344395.0,1537283344521.0,1537283344500.0,1537283344.0,517.0
0,3946.0,1537283405121.0,1537283404598.0,1537283409067.0,1537283404594.0,564.0,4473.0,http1,1537283405003.0,1537283405162.0,1537283405109.0,1537283405.0,515.0
0,3805.0,1537283464852.0,1537283464291.0,1537283468657.0,1537283464291.0,601.0,4366.0,http1,1537283464734.0,1537283464892.0,1537283464840.0,1537283464.0,549.0
0,3826.0,1537283524428.0,1537283523907.0,1537283528254.0,1537283523906.0,530.0,4348.0,http1,1537283524310.0,1537283524437.0,1537283524416.0,1537283524.0,510.0
0,4148.0,1537283584990.0,1537283584456.0,1537283589138.0,1537283584455.0,542.0,4683.0,http1,1537283584870.0,1537283584998.0,1537283584978.0,1537283584.0,523.0
0,4033.0,1537283644854.0,1537283644328.0,1537283648887.0,1537283644326.0,534.0,4561.0,http1,1537283644735.0,1537283644862.0,1537283644842.0,1537283644.0,516.0
0,4100.0,1537283704687.0,1537283704132.0,1537283708787.0,1537283704132.0,563.0,4655.0,http1,1537283704567.0,1537283704695.0,1537283704675.0,1537283704.0,543.0
0,3971.0,1537283764494.0,1537283763973.0,1537283768465.0,1537283763972.0,528.0,4493.0,http1,1537283764375.0,1537283764501.0,1537283764481.0,1537283764.0,509.0
