,loadingTime,protocol,timestamp
0,58.103322982788086,http2,1532364242.4702094
0,55.19700050354004,http2,1532364302.8073435
0,57.489871978759766,http2,1532364363.1461906
0,55.4351806640625,http2,1532364422.4854953
0,57.97863006591797,http2,1532364482.8287702
0,55.481672286987305,http2,1532364543.178381
0,55.544137954711914,http2,1532364602.5145955
0,55.15599250793457,http2,1532364662.8501816
0,57.440757751464844,http2,1532364722.1891673
0,55.0382137298584,http2,1532364782.5272675
0,56.07414245605469,http2,1532364842.8641117
0,55.17458915710449,http2,1532364902.2038372
0,58.1049919128418,http2,1532364962.5428696
0,57.965755462646484,http2,1532365022.8874226
0,55.39989471435547,http2,1532365082.2248192
0,55.07946014404297,http2,1532365142.56504
0,58.26592445373535,http2,1532365202.9041445
0,58.34841728210449,http2,1532365262.2447665
0,53.9698600769043,http2,1532365322.5728405
0,54.91065979003906,http2,1532365382.906264
0,57.65390396118164,http2,1532365442.2445183
