,loadingTime,protocol,timestamp
0,267.90881156921387,http1,1532358182.2426398
0,532.8717231750488,http1,1532358242.8848226
0,302.4733066558838,http1,1532358302.2947571
0,637.4731063842773,http1,1532358363.0428576
0,665.6057834625244,http1,1532358422.8239572
0,590.914249420166,http1,1532358483.5328138
0,509.29784774780273,http1,1532358543.153923
0,574.7251510620117,http1,1532358602.8404179
0,330.69682121276855,http1,1532358662.2798076
0,654.7815799713135,http1,1532358723.0462916
0,607.5112819671631,http1,1532358782.7612581
0,454.364538192749,http1,1532358843.3320992
0,473.5898971557617,http1,1532358902.921618
0,453.6726474761963,http1,1532358962.4931078
0,557.1074485778809,http1,1532359023.1703923
0,725.2027988433838,http1,1532359083.0063565
0,698.9305019378662,http1,1532359142.820701
0,304.59094047546387,http1,1532359203.238143
0,245.5756664276123,http1,1532359262.595512
0,449.9983787536621,http1,1532359323.1666193
0,511.9040012359619,http1,1532359382.7885797
0,484.2851161956787,http1,1532359443.3823876
0,638.3471488952637,http1,1532359503.1362708
0,696.2497234344482,http1,1532359562.9417255
0,586.2712860107422,http1,1532359622.6442764
0,523.4529972076416,http1,1532359683.274436
0,558.7446689605713,http1,1532359742.9467194
0,616.4922714233398,http1,1532359802.6721148
0,624.7885227203369,http1,1532359863.4047902
0,681.488037109375,http1,1532359923.2015033
0,715.5065536499023,http1,1532359983.0258758
0,621.9756603240967,http1,1532360042.7576869
0,523.1471061706543,http1,1532360103.391962
