,computationTime,networkTime,plt,protocol,timestamp
0,714.0,542.0,1263.0,http2,1527408726.0
0,703.0,548.0,1253.0,http2,1527408786.0
0,715.0,502.0,1220.0,http2,1527408846.0
0,715.0,520.0,1237.0,http2,1527408906.0
0,721.0,514.0,1242.0,http2,1527408966.0
0,667.0,516.0,1185.0,http2,1527409026.0
0,737.0,502.0,1242.0,http2,1527409086.0
0,666.0,516.0,1184.0,http2,1527409146.0
0,704.0,532.0,1242.0,http2,1527409206.0
0,696.0,514.0,1212.0,http2,1527409266.0
0,914.0,510.0,1427.0,http2,1527409326.0
0,630.0,501.0,1134.0,http2,1527409385.0
0,621.0,504.0,1127.0,http2,1527409445.0
0,678.0,514.0,1194.0,http2,1527409506.0
0,956.0,511.0,1469.0,http2,1527409566.0
0,657.0,527.0,1186.0,http2,1527409625.0
0,625.0,515.0,1142.0,http2,1527409685.0
