,computationTime,networkTime,plt,protocol,timestamp
0,461.0,327.0,793.0,http2,1527414905.0
0,590.0,321.0,914.0,http2,1527414965.0
0,320.0,345.0,670.0,http2,1527415025.0
0,573.0,349.0,925.0,http2,1527415085.0
0,369.0,310.0,683.0,http2,1527415145.0
0,301.0,312.0,615.0,http2,1527415204.0
0,505.0,356.0,866.0,http2,1527415265.0
0,315.0,359.0,678.0,http2,1527415325.0
0,295.0,754.0,1053.0,http2,1527415386.0
0,384.0,321.0,709.0,http2,1527415445.0
0,436.0,365.0,806.0,http2,1527415505.0
0,313.0,368.0,688.0,http2,1527415565.0
0,295.0,313.0,613.0,http2,1527415625.0
0,381.0,354.0,739.0,http2,1527415685.0
0,385.0,351.0,740.0,http2,1527415744.0
0,482.0,304.0,792.0,http2,1527415805.0
0,673.0,332.0,1009.0,http2,1527415865.0
0,471.0,347.0,822.0,http2,1527415925.0
0,359.0,347.0,709.0,http2,1527415984.0
0,457.0,318.0,780.0,http2,1527416045.0
