,loadingTime,protocol,timestamp
0,1428.8675785064697,http2_multi,1532420172.6413963
0,1416.841983795166,http2_multi,1532420232.731941
0,1401.8397331237793,http2_multi,1532420292.7652166
0,1449.2621421813965,http2_multi,1532420352.8032565
0,1375.6701946258545,http2_multi,1532420412.8539617
0,1391.3354873657227,http2_multi,1532420472.8703997
0,1432.9833984375,http2_multi,1532420532.9369013
0,1425.3947734832764,http2_multi,1532420592.9695878
0,1408.7250232696533,http2_multi,1532420653.0259655
0,1434.058666229248,http2_multi,1532420713.0780494
0,1377.291202545166,http2_multi,1532420773.0879436
0,1422.5447177886963,http2_multi,1532420833.1876013
0,1413.8667583465576,http2_multi,1532420893.1937983
0,1345.2396392822266,http2_multi,1532420953.2059941
0,1389.1518115997314,http2_multi,1532421013.2399669
0,1360.7017993927002,http2_multi,1532421073.2579737
0,1372.5614547729492,http2_multi,1532421133.3005378
0,1331.0520648956299,http2_multi,1532421192.2453625
0,1446.3019371032715,http2_multi,1532421253.3225179
0,1381.943702697754,http2_multi,1532421312.3976572
0,1407.7858924865723,http2_multi,1532421372.4811993
0,1378.2157897949219,http2_multi,1532421432.4571579
0,1374.5298385620117,http2_multi,1532421492.5090613
