,computationTime,networkTime,plt,protocol,timestamp
0,375.0,265.0,645.0,http1,1527500105.0
0,358.0,279.0,643.0,http1,1527500165.0
0,562.0,286.0,854.0,http1,1527500225.0
0,678.0,267.0,950.0,http1,1527500285.0
0,370.0,268.0,643.0,http1,1527500344.0
0,337.0,291.0,632.0,http1,1527500405.0
0,472.0,312.0,788.0,http1,1527500465.0
0,731.0,268.0,1004.0,http1,1527500525.0
0,707.0,269.0,980.0,http1,1527500585.0
0,367.0,279.0,651.0,http1,1527500644.0
0,558.0,278.0,840.0,http1,1527500705.0
0,360.0,270.0,633.0,http1,1527500764.0
0,626.0,268.0,897.0,http1,1527500825.0
0,609.0,311.0,928.0,http1,1527500885.0
0,363.0,262.0,628.0,http1,1527500945.0
0,678.0,272.0,953.0,http1,1527501005.0
0,385.0,284.0,677.0,http1,1527501064.0
0,529.0,302.0,834.0,http1,1527501125.0
0,320.0,515.0,838.0,http1,1527501185.0
0,511.0,266.0,781.0,http1,1527501245.0
0,469.0,290.0,770.0,http1,1527501305.0
