,computationTime,networkTime,plt,protocol,timestamp
0,419.0,380.0,804.0,http1,1526923025.0
0,349.0,365.0,719.0,http1,1526923085.0
0,352.0,384.0,741.0,http1,1526923145.0
0,387.0,353.0,744.0,http1,1526923205.0
0,369.0,348.0,721.0,http1,1526923265.0
0,346.0,381.0,730.0,http1,1526923325.0
0,320.0,372.0,695.0,http1,1526923384.0
0,420.0,385.0,809.0,http1,1526923445.0
0,359.0,380.0,742.0,http1,1526923504.0
0,331.0,368.0,703.0,http1,1526923565.0
0,324.0,321.0,653.0,http1,1526923624.0
0,362.0,364.0,732.0,http1,1526923685.0
0,305.0,345.0,655.0,http1,1526923744.0
0,366.0,384.0,753.0,http1,1526923805.0
0,342.0,372.0,717.0,http1,1526923865.0
0,374.0,465.0,844.0,http1,1526923925.0
0,370.0,374.0,748.0,http1,1526923984.0
