,computationTime,networkTime,plt,protocol,timestamp
0,869.0,464.0,1340.0,http1,1527408666.0
0,861.0,454.0,1321.0,http1,1527408725.0
0,864.0,479.0,1350.0,http1,1527408785.0
0,843.0,506.0,1354.0,http1,1527408846.0
0,925.0,453.0,1383.0,http1,1527408906.0
0,828.0,461.0,1295.0,http1,1527408965.0
0,903.0,504.0,1413.0,http1,1527409025.0
0,937.0,467.0,1410.0,http1,1527409086.0
0,957.0,457.0,1420.0,http1,1527409146.0
0,873.0,466.0,1345.0,http1,1527409205.0
0,861.0,502.0,1368.0,http1,1527409266.0
0,840.0,463.0,1307.0,http1,1527409326.0
0,848.0,464.0,1319.0,http1,1527409385.0
0,874.0,495.0,1373.0,http1,1527409445.0
0,880.0,476.0,1362.0,http1,1527409506.0
0,881.0,463.0,1352.0,http1,1527409566.0
0,866.0,467.0,1338.0,http1,1527409625.0
