,computationTime,networkTime,plt,protocol,timestamp
0,894.0,467.0,1366.0,http1,1527411185.0
0,931.0,500.0,1436.0,http1,1527411246.0
0,907.0,473.0,1386.0,http1,1527411306.0
0,996.0,444.0,1445.0,http1,1527411365.0
0,919.0,474.0,1399.0,http1,1527411426.0
0,899.0,495.0,1400.0,http1,1527411486.0
0,916.0,480.0,1404.0,http1,1527411545.0
0,978.0,463.0,1447.0,http1,1527411605.0
0,939.0,455.0,1401.0,http1,1527411666.0
0,847.0,504.0,1360.0,http1,1527411725.0
0,970.0,469.0,1445.0,http1,1527411785.0
0,941.0,484.0,1434.0,http1,1527411846.0
0,873.0,472.0,1351.0,http1,1527411905.0
0,898.0,506.0,1408.0,http1,1527411965.0
0,956.0,491.0,1454.0,http1,1527412026.0
0,875.0,504.0,1385.0,http1,1527412086.0
0,975.0,503.0,1486.0,http1,1527412145.0
0,1004.0,476.0,1484.0,http1,1527412206.0
0,852.0,467.0,1323.0,http1,1527412265.0
0,1015.0,460.0,1482.0,http1,1527412325.0
0,914.0,512.0,1434.0,http1,1527412386.0
0,865.0,470.0,1340.0,http1,1527412445.0
0,872.0,446.0,1322.0,http1,1527412505.0
0,993.0,462.0,1460.0,http1,1527412566.0
0,876.0,489.0,1369.0,http1,1527412626.0
0,939.0,462.0,1405.0,http1,1527412685.0
0,990.0,504.0,1498.0,http1,1527412746.0
0,920.0,485.0,1411.0,http1,1527412806.0
0,883.0,453.0,1342.0,http1,1527412865.0
0,874.0,482.0,1361.0,http1,1527412925.0
0,935.0,497.0,1438.0,http1,1527412986.0
0,861.0,452.0,1319.0,http1,1527413045.0
0,928.0,463.0,1397.0,http1,1527413105.0
0,936.0,496.0,1438.0,http1,1527413166.0
0,955.0,485.0,1445.0,http1,1527413226.0
0,1006.0,457.0,1473.0,http1,1527413285.0
0,833.0,540.0,1379.0,http1,1527413346.0
0,1014.0,506.0,1526.0,http1,1527413406.0
0,851.0,457.0,1313.0,http1,1527413465.0
0,865.0,457.0,1329.0,http1,1527413525.0
0,895.0,464.0,1363.0,http1,1527413586.0
0,875.0,525.0,1403.0,http1,1527413646.0
0,696.0,311.0,1015.0,http1,1527413705.0
