,computationTime,networkTime,plt,protocol,timestamp
0,330.0,285.0,621.0,http1,1527413764.0
0,474.0,268.0,746.0,http1,1527413825.0
0,623.0,309.0,937.0,http1,1527413885.0
0,390.0,313.0,708.0,http1,1527413945.0
0,348.0,270.0,625.0,http1,1527414004.0
0,535.0,268.0,808.0,http1,1527414065.0
0,584.0,307.0,895.0,http1,1527414125.0
0,646.0,343.0,992.0,http1,1527414185.0
0,506.0,335.0,845.0,http1,1527414245.0
0,451.0,282.0,736.0,http1,1527414305.0
0,477.0,305.0,788.0,http1,1527414365.0
0,415.0,307.0,726.0,http1,1527414425.0
0,414.0,311.0,728.0,http1,1527414485.0
0,453.0,308.0,765.0,http1,1527414545.0
0,336.0,337.0,678.0,http1,1527414605.0
0,389.0,293.0,686.0,http1,1527414665.0
0,521.0,308.0,837.0,http1,1527414725.0
0,624.0,318.0,948.0,http1,1527414785.0
