,computationTime,networkTime,plt,protocol,timestamp
0,473.0,355.0,833.0,http2,1526927045.0
0,305.0,381.0,690.0,http2,1526927105.0
0,463.0,367.0,833.0,http2,1526927165.0
0,464.0,366.0,835.0,http2,1526927225.0
0,351.0,479.0,837.0,http2,1526927285.0
0,366.0,387.0,755.0,http2,1526927344.0
0,412.0,335.0,750.0,http2,1526927405.0
0,281.0,318.0,603.0,http2,1526927464.0
0,399.0,369.0,771.0,http2,1526927525.0
0,301.0,411.0,716.0,http2,1526927585.0
0,309.0,366.0,677.0,http2,1526927645.0
0,287.0,414.0,703.0,http2,1526927705.0
0,280.0,438.0,721.0,http2,1526927765.0
0,380.0,352.0,736.0,http2,1526927825.0
0,286.0,362.0,650.0,http2,1526927884.0
0,351.0,367.0,721.0,http2,1526927945.0
0,339.0,354.0,695.0,http2,1526928004.0
0,315.0,334.0,652.0,http2,1526928065.0
0,332.0,372.0,707.0,http2,1526928125.0
0,371.0,507.0,881.0,http2,1526928185.0
0,297.0,379.0,679.0,http2,1526928244.0
0,363.0,328.0,697.0,http2,1526928305.0
0,283.0,382.0,667.0,http2,1526928365.0
0,348.0,378.0,728.0,http2,1526928425.0
0,380.0,354.0,742.0,http2,1526928485.0
0,284.0,377.0,664.0,http2,1526928544.0
0,261.0,418.0,682.0,http2,1526928605.0
0,321.0,384.0,712.0,http2,1526928664.0
0,320.0,365.0,688.0,http2,1526928725.0
0,295.0,387.0,685.0,http2,1526928784.0
0,448.0,370.0,822.0,http2,1526928845.0
0,259.0,325.0,588.0,http2,1526928904.0
0,380.0,372.0,755.0,http2,1526928965.0
0,375.0,385.0,763.0,http2,1526929025.0
0,425.0,500.0,928.0,http2,1526929085.0
0,390.0,365.0,758.0,http2,1526929144.0
0,449.0,412.0,867.0,http2,1526929205.0
0,529.0,395.0,930.0,http2,1526929265.0
0,456.0,348.0,810.0,http2,1526929325.0
0,607.0,360.0,969.0,http2,1526929385.0
0,325.0,367.0,697.0,http2,1526929444.0
0,277.0,336.0,624.0,http2,1526929505.0
0,416.0,389.0,807.0,http2,1526929565.0
0,466.0,401.0,872.0,http2,1526929625.0
0,301.0,384.0,688.0,http2,1526929684.0
0,276.0,396.0,675.0,http2,1526929745.0
0,262.0,398.0,663.0,http2,1526929804.0
0,255.0,393.0,654.0,http2,1526929865.0
0,378.0,343.0,723.0,http2,1526929925.0
0,263.0,473.0,739.0,http2,1526929985.0
0,377.0,358.0,737.0,http2,1526930045.0
0,278.0,330.0,610.0,http2,1526930104.0
0,292.0,368.0,662.0,http2,1526930165.0
0,259.0,361.0,622.0,http2,1526930224.0
0,509.0,384.0,898.0,http2,1526930285.0
0,304.0,332.0,639.0,http2,1526930344.0
0,262.0,424.0,688.0,http2,1526930405.0
0,352.0,395.0,750.0,http2,1526930465.0
0,475.0,381.0,862.0,http2,1526930525.0
0,259.0,349.0,610.0,http2,1526930584.0
0,265.0,440.0,707.0,http2,1526930645.0
0,324.0,401.0,727.0,http2,1526930705.0
0,269.0,384.0,656.0,http2,1526930764.0
0,395.0,358.0,756.0,http2,1526930825.0
0,258.0,484.0,745.0,http2,1526930884.0
0,414.0,342.0,758.0,http2,1526930945.0
0,265.0,319.0,588.0,http2,1526931004.0
0,397.0,404.0,803.0,http2,1526931065.0
0,297.0,376.0,676.0,http2,1526931124.0
0,314.0,342.0,660.0,http2,1526931185.0
0,260.0,384.0,651.0,http2,1526931244.0
0,519.0,409.0,931.0,http2,1526931305.0
0,285.0,347.0,635.0,http2,1526931364.0
0,323.0,401.0,727.0,http2,1526931425.0
