,loadingTime,protocol,timestamp
0,277.62913703918457,http2_multi,1532418242.337173
0,231.92358016967773,http2_multi,1532418302.7427244
0,278.486967086792,http2_multi,1532418363.189999
0,234.13944244384766,http2_multi,1532418422.5950923
0,267.0125961303711,http2_multi,1532418483.0345688
0,276.6544818878174,http2_multi,1532418542.4801853
0,283.85448455810547,http2_multi,1532418602.9379144
0,256.2229633331299,http2_multi,1532418662.3662338
0,288.52152824401855,http2_multi,1532418722.8265455
0,238.23881149291992,http2_multi,1532418783.2351758
0,254.4572353363037,http2_multi,1532418842.6635394
0,276.67784690856934,http2_multi,1532418903.1106617
0,263.9620304107666,http2_multi,1532418962.5528593
0,243.20197105407715,http2_multi,1532419022.9603896
0,276.2727737426758,http2_multi,1532419082.4066896
0,252.23064422607422,http2_multi,1532419142.831015
0,261.4142894744873,http2_multi,1532419202.2632322
0,263.49425315856934,http2_multi,1532419262.6993237
0,275.3920555114746,http2_multi,1532419323.147519
0,276.14331245422363,http2_multi,1532419382.5973225
0,281.2809944152832,http2_multi,1532419443.0498803
0,297.4236011505127,http2_multi,1532419502.518592
0,283.15138816833496,http2_multi,1532419562.9800665
0,282.93657302856445,http2_multi,1532419622.4307513
0,286.9374752044678,http2_multi,1532419682.887402
0,279.71458435058594,http2_multi,1532419742.3345408
0,267.528772354126,http2_multi,1532419802.7749937
0,268.8915729522705,http2_multi,1532419863.2140322
0,263.1237506866455,http2_multi,1532419922.647108
0,291.28074645996094,http2_multi,1532419983.1109815
0,234.3461513519287,http2_multi,1532420042.5131688
0,271.52276039123535,http2_multi,1532420102.9522111
0,270.6003189086914,http2_multi,1532420162.4118443
