,computationTime,networkTime,plt,protocol,timestamp
0,940.0,495.0,1440.0,http1,1527411186.0
0,851.0,479.0,1336.0,http1,1527411245.0
0,953.0,463.0,1423.0,http1,1527411305.0
0,927.0,480.0,1412.0,http1,1527411366.0
0,882.0,501.0,1389.0,http1,1527411425.0
0,906.0,464.0,1375.0,http1,1527411485.0
0,978.0,472.0,1455.0,http1,1527411546.0
0,935.0,491.0,1431.0,http1,1527411606.0
0,913.0,496.0,1413.0,http1,1527411665.0
0,883.0,467.0,1355.0,http1,1527411726.0
0,955.0,474.0,1434.0,http1,1527411786.0
0,957.0,484.0,1447.0,http1,1527411845.0
0,1036.0,504.0,1546.0,http1,1527411906.0
0,848.0,457.0,1309.0,http1,1527411965.0
0,917.0,454.0,1376.0,http1,1527412025.0
0,922.0,468.0,1398.0,http1,1527412086.0
0,932.0,552.0,1490.0,http1,1527412146.0
0,895.0,479.0,1378.0,http1,1527412205.0
0,967.0,471.0,1442.0,http1,1527412266.0
0,878.0,502.0,1387.0,http1,1527412326.0
0,946.0,508.0,1458.0,http1,1527412385.0
0,969.0,464.0,1437.0,http1,1527412446.0
0,933.0,497.0,1435.0,http1,1527412506.0
0,879.0,486.0,1371.0,http1,1527412565.0
0,890.0,500.0,1395.0,http1,1527412626.0
0,861.0,483.0,1349.0,http1,1527412686.0
0,964.0,467.0,1436.0,http1,1527412745.0
0,940.0,500.0,1444.0,http1,1527412806.0
0,960.0,501.0,1466.0,http1,1527412866.0
0,846.0,464.0,1317.0,http1,1527412925.0
0,922.0,468.0,1396.0,http1,1527412985.0
0,874.0,504.0,1383.0,http1,1527413046.0
0,906.0,471.0,1384.0,http1,1527413105.0
0,905.0,462.0,1373.0,http1,1527413165.0
0,925.0,488.0,1417.0,http1,1527413226.0
0,904.0,507.0,1416.0,http1,1527413286.0
0,906.0,454.0,1364.0,http1,1527413345.0
0,1005.0,467.0,1480.0,http1,1527413406.0
0,961.0,524.0,1489.0,http1,1527413466.0
0,851.0,503.0,1359.0,http1,1527413525.0
0,867.0,490.0,1364.0,http1,1527413586.0
0,906.0,466.0,1376.0,http1,1527413646.0
0,617.0,330.0,951.0,http1,1527413705.0
