,computationTime,networkTime,plt,protocol,timestamp
0,664.0,316.0,984.0,http1,1527497045.0
0,614.0,272.0,892.0,http1,1527497105.0
0,478.0,249.0,736.0,http1,1527497165.0
0,588.0,269.0,865.0,http1,1527497225.0
0,545.0,275.0,825.0,http1,1527497285.0
0,533.0,284.0,821.0,http1,1527497344.0
0,373.0,262.0,639.0,http1,1527497405.0
0,694.0,263.0,962.0,http1,1527497465.0
0,840.0,303.0,1146.0,http1,1527497526.0
0,555.0,279.0,838.0,http1,1527497585.0
0,605.0,259.0,869.0,http1,1527497645.0
0,350.0,281.0,635.0,http1,1527497704.0
0,439.0,307.0,750.0,http1,1527497765.0
0,314.0,263.0,580.0,http1,1527497824.0
0,780.0,268.0,1055.0,http1,1527497885.0
0,435.0,275.0,716.0,http1,1527497945.0
0,588.0,295.0,887.0,http1,1527498005.0
0,654.0,266.0,924.0,http1,1527498065.0
0,512.0,270.0,786.0,http1,1527498124.0
0,398.0,304.0,706.0,http1,1527498185.0
0,421.0,279.0,704.0,http1,1527498244.0
0,551.0,274.0,830.0,http1,1527498305.0
0,293.0,520.0,820.0,http1,1527498365.0
0,726.0,512.0,1242.0,http1,1527498426.0
0,579.0,283.0,865.0,http1,1527498485.0
0,489.0,270.0,762.0,http1,1527498545.0
0,324.0,532.0,864.0,http1,1527498605.0
0,647.0,316.0,967.0,http1,1527498665.0
0,680.0,468.0,1151.0,http1,1527498725.0
0,735.0,269.0,1011.0,http1,1527498785.0
0,1166.0,306.0,1477.0,http1,1527498845.0
0,411.0,278.0,693.0,http1,1527498905.0
0,554.0,277.0,836.0,http1,1527498965.0
