,computationTime,networkTime,plt,protocol,timestamp
0,504.0,526.0,1033.0,http2,1527405605.0
0,711.0,521.0,1235.0,http2,1527405665.0
0,570.0,530.0,1103.0,http2,1527405725.0
0,2344.0,580.0,2926.0,http2,1527405787.0
0,1331.0,471.0,1804.0,http2,1527405846.0
0,885.0,461.0,1349.0,http2,1527405905.0
0,782.0,499.0,1284.0,http2,1527405965.0
0,727.0,538.0,1268.0,http2,1527406025.0
0,689.0,632.0,1323.0,http2,1527406085.0
0,687.0,541.0,1233.0,http2,1527406145.0
0,641.0,537.0,1180.0,http2,1527406205.0
0,939.0,500.0,1444.0,http2,1527406266.0
0,924.0,529.0,1456.0,http2,1527406326.0
0,702.0,544.0,1249.0,http2,1527406385.0
0,625.0,515.0,1145.0,http2,1527406445.0
0,629.0,455.0,1086.0,http2,1527406505.0
0,654.0,525.0,1181.0,http2,1527406566.0
0,626.0,533.0,1161.0,http2,1527406626.0
0,671.0,581.0,1254.0,http2,1527406686.0
0,908.0,553.0,1464.0,http2,1527406746.0
0,622.0,527.0,1152.0,http2,1527406805.0
0,637.0,534.0,1175.0,http2,1527406865.0
0,737.0,499.0,1239.0,http2,1527406926.0
0,660.0,645.0,1307.0,http2,1527406986.0
0,644.0,515.0,1161.0,http2,1527407045.0
0,623.0,485.0,1112.0,http2,1527407105.0
0,678.0,520.0,1200.0,http2,1527407166.0
0,673.0,530.0,1205.0,http2,1527407226.0
0,686.0,493.0,1182.0,http2,1527407286.0
0,633.0,533.0,1169.0,http2,1527407346.0
0,663.0,559.0,1225.0,http2,1527407406.0
0,996.0,499.0,1498.0,http2,1527407466.0
0,634.0,509.0,1146.0,http2,1527407525.0
0,628.0,534.0,1164.0,http2,1527407586.0
