,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,8096.0,1536637864795.0,1536637863781.0,1536637872891.0,1536637863780.0,1021.0,9111.0,http2,1536637864477.0,1536637864802.0,1536637864783.0,1536637864.0,1003.0
0,12899.0,1536637924836.0,1536637923865.0,1536637937735.0,1536637923865.0,1103.0,13870.0,http2,1536637924519.0,1536637924968.0,1536637924824.0,1536637924.0,959.0
0,12040.0,1536637984808.0,1536637983810.0,1536637996848.0,1536637983809.0,1160.0,13039.0,http2,1536637984492.0,1536637984970.0,1536637984797.0,1536637984.0,988.0
0,8714.0,1536638044748.0,1536638043785.0,1536638053462.0,1536638043785.0,1108.0,9677.0,http2,1536638044431.0,1536638044893.0,1536638044737.0,1536638044.0,952.0
0,16153.0,1536638105502.0,1536638104540.0,1536638121655.0,1536638104537.0,1123.0,17118.0,http2,1536638105185.0,1536638105663.0,1536638105490.0,1536638105.0,953.0
0,8402.0,1536638165621.0,1536638164601.0,1536638174023.0,1536638164601.0,1172.0,9422.0,http2,1536638165304.0,1536638165773.0,1536638165610.0,1536638165.0,1009.0
0,6997.0,1536638225028.0,1536638224066.0,1536638232025.0,1536638224065.0,1094.0,7960.0,http2,1536638224711.0,1536638225160.0,1536638225016.0,1536638224.0,951.0
0,10800.0,1536638284992.0,1536638283977.0,1536638295792.0,1536638283977.0,1174.0,11815.0,http2,1536638284675.0,1536638285151.0,1536638284981.0,1536638284.0,1004.0
0,12281.0,1536638344705.0,1536638343745.0,1536638356986.0,1536638343745.0,1103.0,13241.0,http2,1536638344385.0,1536638344848.0,1536638344694.0,1536638344.0,949.0
0,12040.0,1536638404910.0,1536638403947.0,1536638416950.0,1536638403947.0,1101.0,13003.0,http2,1536638404593.0,1536638405048.0,1536638404898.0,1536638404.0,951.0
0,11178.0,1536638464906.0,1536638463905.0,1536638476084.0,1536638463905.0,1133.0,12179.0,http2,1536638464589.0,1536638465038.0,1536638464895.0,1536638464.0,990.0
0,13455.0,1536638525224.0,1536638524047.0,1536638538679.0,1536638524045.0,1429.0,14634.0,http2,1536638524866.0,1536638525476.0,1536638525212.0,1536638524.0,1167.0
0,12386.0,1536638584623.0,1536638583633.0,1536638597009.0,1536638583631.0,997.0,13378.0,http2,1536638584305.0,1536638584630.0,1536638584611.0,1536638584.0,980.0
0,13232.0,1536638645141.0,1536638644094.0,1536638658373.0,1536638644093.0,1203.0,14280.0,http2,1536638644824.0,1536638645297.0,1536638645129.0,1536638644.0,1036.0
0,14652.0,1536638705247.0,1536638704305.0,1536638719899.0,1536638704302.0,1308.0,15597.0,http2,1536638704930.0,1536638705613.0,1536638705236.0,1536638704.0,934.0
0,11532.0,1536638764924.0,1536638763961.0,1536638776456.0,1536638763961.0,1120.0,12495.0,http2,1536638764607.0,1536638765081.0,1536638764913.0,1536638764.0,952.0
0,12264.0,1536638825330.0,1536638824402.0,1536638837594.0,1536638824401.0,1077.0,13193.0,http2,1536638825014.0,1536638825479.0,1536638825319.0,1536638824.0,918.0
0,12233.0,1536638885461.0,1536638884512.0,1536638897694.0,1536638884512.0,1100.0,13182.0,http2,1536638885144.0,1536638885612.0,1536638885450.0,1536638885.0,938.0
0,10949.0,1536638944580.0,1536638943657.0,1536638955529.0,1536638943654.0,1208.0,11875.0,http2,1536638944263.0,1536638944865.0,1536638944569.0,1536638944.0,915.0
0,11432.0,1536639005442.0,1536639004517.0,1536639016874.0,1536639004517.0,1062.0,12357.0,http2,1536639005125.0,1536639005579.0,1536639005430.0,1536639005.0,913.0
0,15023.0,1536639064807.0,1536639063833.0,1536639079830.0,1536639063833.0,1107.0,15997.0,http2,1536639064490.0,1536639064940.0,1536639064796.0,1536639064.0,963.0
0,13194.0,1536639124702.0,1536639123767.0,1536639137896.0,1536639123765.0,1076.0,14131.0,http2,1536639124385.0,1536639124843.0,1536639124691.0,1536639124.0,926.0
0,11604.0,1536639184788.0,1536639183845.0,1536639196392.0,1536639183841.0,1103.0,12551.0,http2,1536639184471.0,1536639184948.0,1536639184776.0,1536639184.0,935.0
0,16359.0,1536639245256.0,1536639244325.0,1536639261615.0,1536639244324.0,1076.0,17291.0,http2,1536639244939.0,1536639245401.0,1536639245245.0,1536639244.0,921.0
0,10528.0,1536639305502.0,1536639304569.0,1536639316030.0,1536639304568.0,1064.0,11462.0,http2,1536639305185.0,1536639305633.0,1536639305491.0,1536639305.0,923.0
0,14358.0,1536639364945.0,1536639364004.0,1536639379303.0,1536639364002.0,1097.0,15301.0,http2,1536639364628.0,1536639365101.0,1536639364933.0,1536639364.0,931.0
0,9656.0,1536639425319.0,1536639424389.0,1536639434975.0,1536639424389.0,1077.0,10586.0,http2,1536639425002.0,1536639425466.0,1536639425307.0,1536639424.0,918.0
0,10799.0,1536639484872.0,1536639483902.0,1536639495671.0,1536639483902.0,977.0,11769.0,http2,1536639484554.0,1536639484879.0,1536639484860.0,1536639484.0,958.0
0,12131.0,1536639545557.0,1536639544602.0,1536639557688.0,1536639544601.0,962.0,13087.0,http2,1536639545240.0,1536639545564.0,1536639545545.0,1536639545.0,944.0
0,16914.0,1536639604577.0,1536639603649.0,1536639621491.0,1536639603645.0,1076.0,17846.0,http2,1536639604260.0,1536639604725.0,1536639604566.0,1536639604.0,921.0
0,8005.0,1536639665359.0,1536639664429.0,1536639673364.0,1536639664429.0,1077.0,8935.0,http2,1536639665042.0,1536639665506.0,1536639665348.0,1536639664.0,919.0
0,13883.0,1536639725426.0,1536639724489.0,1536639739309.0,1536639724489.0,1067.0,14820.0,http2,1536639725106.0,1536639725556.0,1536639725414.0,1536639724.0,925.0
0,12974.0,1536639785436.0,1536639784253.0,1536639798410.0,1536639784253.0,1437.0,14157.0,http2,1536639785081.0,1536639785690.0,1536639785424.0,1536639784.0,1171.0
0,12427.0,1536639845318.0,1536639844359.0,1536639857745.0,1536639844359.0,1108.0,13386.0,http2,1536639845000.0,1536639845467.0,1536639845306.0,1536639844.0,947.0
0,13790.0,1536639904793.0,1536639903821.0,1536639918583.0,1536639903816.0,1117.0,14767.0,http2,1536639904476.0,1536639904938.0,1536639904782.0,1536639904.0,966.0
0,12791.0,1536639964619.0,1536639963681.0,1536639977410.0,1536639963681.0,1071.0,13729.0,http2,1536639964302.0,1536639964752.0,1536639964608.0,1536639964.0,927.0
0,12591.0,1536640025283.0,1536640024349.0,1536640037874.0,1536640024349.0,1072.0,13525.0,http2,1536640024966.0,1536640025421.0,1536640025272.0,1536640024.0,923.0
0,11750.0,1536640084906.0,1536640083953.0,1536640096656.0,1536640083952.0,1101.0,12704.0,http2,1536640084589.0,1536640085054.0,1536640084895.0,1536640084.0,943.0
0,12984.0,1536640145532.0,1536640144596.0,1536640158516.0,1536640144596.0,1096.0,13920.0,http2,1536640145215.0,1536640145692.0,1536640145521.0,1536640145.0,925.0
0,8136.0,1536640205435.0,1536640204463.0,1536640213571.0,1536640204462.0,1139.0,9109.0,http2,1536640205118.0,1536640205602.0,1536640205424.0,1536640204.0,962.0
0,15173.0,1536640265450.0,1536640264510.0,1536640280623.0,1536640264506.0,1109.0,16117.0,http2,1536640265133.0,1536640265619.0,1536640265439.0,1536640264.0,933.0
0,10907.0,1536640325514.0,1536640324588.0,1536640336421.0,1536640324587.0,1083.0,11834.0,http2,1536640325196.0,1536640325671.0,1536640325502.0,1536640325.0,915.0
0,14685.0,1536640385296.0,1536640384357.0,1536640399981.0,1536640384357.0,1098.0,15624.0,http2,1536640384979.0,1536640385455.0,1536640385285.0,1536640384.0,928.0
0,15473.0,1536640444952.0,1536640444029.0,1536640460425.0,1536640444029.0,1087.0,16396.0,http2,1536640444639.0,1536640445116.0,1536640444793.0,1536640444.0,764.0
0,17818.0,1536640505442.0,1536640504485.0,1536640523260.0,1536640504485.0,1087.0,18775.0,http2,1536640505125.0,1536640505572.0,1536640505430.0,1536640504.0,945.0
0,11997.0,1536640565247.0,1536640564312.0,1536640577244.0,1536640564312.0,1090.0,12932.0,http2,1536640564930.0,1536640565402.0,1536640565236.0,1536640564.0,924.0
0,14286.0,1536640625392.0,1536640624217.0,1536640639678.0,1536640624216.0,1430.0,15462.0,http2,1536640625037.0,1536640625647.0,1536640625380.0,1536640624.0,1164.0
