,loadingTime,protocol,timestamp
0,397.9928493499756,http2_multi,1532416384.3593063
0,390.352725982666,http2_multi,1532416444.0702808
0,391.3586139678955,http2_multi,1532416503.786933
0,391.0055160522461,http2_multi,1532416563.4926543
0,397.34935760498047,http2_multi,1532416624.2156775
0,401.538610458374,http2_multi,1532416683.9451344
0,384.8609924316406,http2_multi,1532416743.6368315
0,385.5750560760498,http2_multi,1532416804.3440008
0,393.83721351623535,http2_multi,1532416864.068623
0,403.78546714782715,http2_multi,1532416923.7982838
0,401.259183883667,http2_multi,1532416983.5258002
0,383.7604522705078,http2_multi,1532417044.226724
0,364.058256149292,http2_multi,1532417103.9142106
0,384.78851318359375,http2_multi,1532417163.6285586
0,389.1863822937012,http2_multi,1532417224.3304765
0,377.40421295166016,http2_multi,1532417284.0219553
0,411.4491939544678,http2_multi,1532417343.766408
0,413.32507133483887,http2_multi,1532417403.5072
0,382.091760635376,http2_multi,1532417464.215772
0,378.9629936218262,http2_multi,1532417523.9154763
0,395.7705497741699,http2_multi,1532417583.6280649
0,378.89766693115234,http2_multi,1532417644.3420405
0,396.3050842285156,http2_multi,1532417704.0609882
0,372.8480339050293,http2_multi,1532417763.752696
0,386.1515522003174,http2_multi,1532417823.4576113
0,385.84375381469727,http2_multi,1532417884.1580422
0,395.5802917480469,http2_multi,1532417943.8771186
0,385.05101203918457,http2_multi,1532418003.5900047
0,402.9049873352051,http2_multi,1532418064.3135374
0,382.42411613464355,http2_multi,1532418124.015348
0,396.82602882385254,http2_multi,1532418183.7262435
