,computationTime,networkTime,plt,protocol,timestamp
0,646.0,361.0,1016.0,http1,1527565085.0
0,638.0,364.0,1007.0,http1,1527565145.0
0,571.0,381.0,957.0,http1,1527565205.0
0,359.0,380.0,744.0,http1,1527565265.0
0,413.0,367.0,786.0,http1,1527565325.0
0,550.0,485.0,1040.0,http1,1527565385.0
0,550.0,386.0,942.0,http1,1527565445.0
0,439.0,380.0,824.0,http1,1527565505.0
0,379.0,387.0,774.0,http1,1527565565.0
0,499.0,374.0,879.0,http1,1527565625.0
0,513.0,359.0,879.0,http1,1527565685.0
0,328.0,372.0,705.0,http1,1527565744.0
0,351.0,363.0,719.0,http1,1527565805.0
0,392.0,359.0,756.0,http1,1527565865.0
0,404.0,393.0,801.0,http1,1527565925.0
0,438.0,376.0,819.0,http1,1527565985.0
0,382.0,360.0,746.0,http1,1527566045.0
0,328.0,366.0,700.0,http1,1527566105.0
0,390.0,372.0,767.0,http1,1527566165.0
