,loadingTime,protocol,timestamp
0,289.40439224243164,http1,1532420222.8008687
0,246.7665672302246,http1,1532420283.1191437
0,251.89995765686035,http1,1532420342.4448617
0,232.69987106323242,http1,1532420402.7438772
0,252.4099349975586,http1,1532420463.063259
0,235.32342910766602,http1,1532420522.364509
0,297.8842258453369,http1,1532420582.7342272
0,289.6852493286133,http1,1532420643.097264
0,258.3951950073242,http1,1532420702.4320934
0,252.4733543395996,http1,1532420762.7576804
0,243.02053451538086,http1,1532420823.0771415
0,229.74228858947754,http1,1532420882.3790822
0,224.09915924072266,http1,1532420942.679969
0,248.1365203857422,http1,1532421002.9987931
0,243.4995174407959,http1,1532421062.3168879
0,256.93511962890625,http1,1532421122.6445384
0,255.36489486694336,http1,1532421182.9758875
0,277.4026393890381,http1,1532421242.3349047
0,291.1379337310791,http1,1532421302.7006433
0,289.1547679901123,http1,1532421363.0650153
0,231.24265670776367,http1,1532421422.3718243
0,240.0369644165039,http1,1532421482.688353
