,loadingTime,protocol,timestamp
0,1363.999843597412,http2_multi,1532416393.0027232
0,1420.4280376434326,http2_multi,1532416453.1076586
0,1399.2927074432373,http2_multi,1532416513.1312845
0,1390.6259536743164,http2_multi,1532416573.2019725
0,1347.1949100494385,http2_multi,1532416633.2096105
0,1358.489751815796,http2_multi,1532416693.1484482
0,1447.7663040161133,http2_multi,1532416753.2125535
0,1360.6107234954834,http2_multi,1532416813.2213428
0,1392.6398754119873,http2_multi,1532416873.2697299
0,1355.443000793457,http2_multi,1532416933.2336707
0,1417.7889823913574,http2_multi,1532416993.266629
0,1404.1640758514404,http2_multi,1532417052.3240178
0,1463.6015892028809,http2_multi,1532417112.3597856
0,1424.5033264160156,http2_multi,1532417172.4773855
0,1471.3239669799805,http2_multi,1532417232.5453465
0,1399.7125625610352,http2_multi,1532417292.6136482
0,1398.862600326538,http2_multi,1532417352.6356661
0,1400.3348350524902,http2_multi,1532417412.6770148
0,1399.2233276367188,http2_multi,1532417472.7308238
0,1390.0337219238281,http2_multi,1532417532.7613757
0,1415.5149459838867,http2_multi,1532417592.811686
0,1377.6376247406006,http2_multi,1532417652.852605
0,1451.2825012207031,http2_multi,1532417712.9558249
0,1416.1076545715332,http2_multi,1532417772.989257
0,1383.4037780761719,http2_multi,1532417833.0408068
0,1469.2776203155518,http2_multi,1532417893.1059158
0,1345.1504707336426,http2_multi,1532417953.0642045
0,1410.5570316314697,http2_multi,1532418013.1073806
0,1396.5158462524414,http2_multi,1532418073.1897948
0,1398.240089416504,http2_multi,1532418133.2206688
0,1371.9627857208252,http2_multi,1532418193.527354
