,loadingTime,protocol,timestamp
0,560.8279705047607,http2,1532361553.1178064
0,597.968578338623,http2,1532361613.0629144
0,553.3154010772705,http2,1532361672.933263
0,594.5556163787842,http2,1532361732.8789454
0,557.1365356445312,http2,1532361792.7774246
0,601.7043590545654,http2,1532361852.7508776
0,602.1072864532471,http2,1532361912.7787218
0,590.2886390686035,http2,1532361972.7588437
0,584.0654373168945,http2,1532362032.656616
0,602.198600769043,http2,1532362092.5748694
0,568.495512008667,http2,1532362152.481481
0,579.6542167663574,http2,1532362212.4086292
0,597.6147651672363,http2,1532362272.370906
0,569.1466331481934,http2,1532362332.3239295
0,564.1419887542725,http2,1532362392.2078097
0,571.6547966003418,http2,1532362453.0963483
0,613.7466430664062,http2,1532362513.10303
0,561.1753463745117,http2,1532362572.9887002
0,551.0637760162354,http2,1532362632.937301
0,621.9487190246582,http2,1532362692.9150367
0,561.4161491394043,http2,1532362752.853519
0,562.0083808898926,http2,1532362812.8453894
