,loadingTime,protocol,timestamp
0,241.0430908203125,http2_multi,1532420162.5844395
0,278.8417339324951,http2_multi,1532420223.0439236
0,284.55471992492676,http2_multi,1532420282.4954336
0,282.30810165405273,http2_multi,1532420342.9486217
0,275.20060539245605,http2_multi,1532420402.3928616
0,260.41102409362793,http2_multi,1532420462.8270533
0,264.1737461090088,http2_multi,1532420523.2618463
0,281.43954277038574,http2_multi,1532420582.7116196
0,290.09485244750977,http2_multi,1532420643.1675014
0,238.57641220092773,http2_multi,1532420702.5764165
0,288.6364459991455,http2_multi,1532420763.03797
0,258.0533027648926,http2_multi,1532420822.468916
0,276.0131359100342,http2_multi,1532420882.9151366
0,264.721155166626,http2_multi,1532420942.3469725
0,246.48141860961914,http2_multi,1532421002.764679
0,283.7817668914795,http2_multi,1532421063.2199917
0,281.07738494873047,http2_multi,1532421122.6715422
0,228.26313972473145,http2_multi,1532421183.0682056
0,239.12286758422852,http2_multi,1532421242.4804242
0,277.6639461517334,http2_multi,1532421302.9279811
0,275.4383087158203,http2_multi,1532421362.3719985
0,240.5703067779541,http2_multi,1532421422.787676
0,275.67172050476074,http2_multi,1532421483.2286415
