,computationTime,networkTime,plt,protocol,timestamp
0,532.0,371.0,908.0,http1,1526924045.0
0,408.0,344.0,755.0,http1,1526924105.0
0,506.0,361.0,871.0,http1,1526924165.0
0,452.0,357.0,813.0,http1,1526924225.0
0,385.0,346.0,734.0,http1,1526924285.0
0,354.0,326.0,686.0,http1,1526924345.0
0,426.0,364.0,795.0,http1,1526924405.0
0,319.0,392.0,715.0,http1,1526924465.0
0,437.0,355.0,795.0,http1,1526924525.0
0,366.0,374.0,743.0,http1,1526924585.0
0,325.0,357.0,686.0,http1,1526924645.0
0,318.0,353.0,675.0,http1,1526924704.0
0,373.0,325.0,705.0,http1,1526924765.0
0,350.0,370.0,724.0,http1,1526924824.0
0,305.0,369.0,682.0,http1,1526924885.0
0,289.0,349.0,642.0,http1,1526924944.0
0,393.0,354.0,751.0,http1,1526925005.0
0,312.0,351.0,668.0,http1,1526925065.0
0,372.0,449.0,825.0,http1,1526925125.0
0,427.0,308.0,744.0,http1,1526925185.0
0,338.0,351.0,694.0,http1,1526925245.0
0,355.0,358.0,721.0,http1,1526925305.0
0,375.0,381.0,759.0,http1,1526925365.0
0,352.0,343.0,698.0,http1,1526925425.0
0,316.0,348.0,671.0,http1,1526925484.0
0,390.0,388.0,782.0,http1,1526925545.0
0,341.0,374.0,721.0,http1,1526925604.0
0,341.0,370.0,714.0,http1,1526925665.0
0,317.0,347.0,668.0,http1,1526925724.0
0,538.0,371.0,914.0,http1,1526925785.0
0,439.0,350.0,793.0,http1,1526925844.0
0,408.0,357.0,771.0,http1,1526925905.0
0,351.0,374.0,729.0,http1,1526925964.0
0,380.0,359.0,744.0,http1,1526926025.0
0,346.0,343.0,694.0,http1,1526926084.0
0,411.0,365.0,780.0,http1,1526926145.0
0,362.0,353.0,719.0,http1,1526926204.0
0,393.0,371.0,769.0,http1,1526926265.0
0,354.0,340.0,697.0,http1,1526926324.0
0,357.0,368.0,729.0,http1,1526926385.0
0,325.0,357.0,687.0,http1,1526926444.0
0,387.0,391.0,782.0,http1,1526926505.0
0,310.0,322.0,639.0,http1,1526926564.0
0,358.0,354.0,720.0,http1,1526926625.0
0,326.0,357.0,686.0,http1,1526926685.0
0,357.0,369.0,730.0,http1,1526926745.0
0,355.0,354.0,713.0,http1,1526926805.0
0,366.0,365.0,738.0,http1,1526926865.0
0,344.0,370.0,718.0,http1,1526926925.0
0,332.0,302.0,638.0,http1,1526926984.0
0,481.0,360.0,845.0,http1,1526927045.0
