,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,35.0,1535905205259.0,1535905204610.0,1535905205294.0,1535905204609.0,647.0,685.0,http2,1535905204610.0,1535905205257.0,1535905204610.0,1535905205.0,1.0
0,34.0,1535905264908.0,1535905264249.0,1535905264942.0,1535905264249.0,655.0,693.0,http2,1535905264249.0,1535905264904.0,1535905264249.0,1535905264.0,0.0
0,39.0,1535905324581.0,1535905323881.0,1535905324620.0,1535905323879.0,695.0,741.0,http2,1535905323881.0,1535905324576.0,1535905323881.0,1535905324.0,2.0
0,34.0,1535905385208.0,1535905384557.0,1535905385242.0,1535905384555.0,648.0,687.0,http2,1535905384557.0,1535905385205.0,1535905384557.0,1535905385.0,2.0
0,34.0,1535905444869.0,1535905444193.0,1535905444903.0,1535905444191.0,672.0,712.0,http2,1535905444193.0,1535905444865.0,1535905444193.0,1535905444.0,2.0
0,37.0,1535905504516.0,1535905503860.0,1535905504553.0,1535905503859.0,656.0,694.0,http2,1535905503860.0,1535905504516.0,1535905503860.0,1535905504.0,1.0
0,38.0,1535905565108.0,1535905564502.0,1535905565146.0,1535905564501.0,606.0,645.0,http2,1535905564502.0,1535905565108.0,1535905564502.0,1535905564.0,1.0
0,34.0,1535905624810.0,1535905624088.0,1535905624844.0,1535905624083.0,717.0,761.0,http2,1535905624088.0,1535905624805.0,1535905624088.0,1535905624.0,5.0
0,39.0,1535905684471.0,1535905683793.0,1535905684510.0,1535905683792.0,676.0,718.0,http2,1535905683793.0,1535905684469.0,1535905683793.0,1535905684.0,1.0
0,36.0,1535905745128.0,1535905744466.0,1535905745164.0,1535905744466.0,661.0,698.0,http2,1535905744466.0,1535905745127.0,1535905744466.0,1535905744.0,0.0
0,39.0,1535905804850.0,1535905804119.0,1535905804889.0,1535905804118.0,729.0,771.0,http2,1535905804119.0,1535905804848.0,1535905804119.0,1535905804.0,1.0
0,34.0,1535905864510.0,1535905863839.0,1535905864544.0,1535905863839.0,666.0,705.0,http2,1535905863839.0,1535905864505.0,1535905863839.0,1535905864.0,0.0
0,37.0,1535905925177.0,1535905924501.0,1535905925214.0,1535905924497.0,675.0,717.0,http2,1535905924501.0,1535905925176.0,1535905924501.0,1535905924.0,4.0
0,35.0,1535905984786.0,1535905984165.0,1535905984821.0,1535905984164.0,616.0,657.0,http2,1535905984165.0,1535905984781.0,1535905984165.0,1535905984.0,1.0
0,37.0,1535906044444.0,1535906043772.0,1535906044481.0,1535906043771.0,672.0,710.0,http2,1535906043772.0,1535906044444.0,1535906043772.0,1535906044.0,1.0
0,34.0,1535906105129.0,1535906104433.0,1535906105163.0,1535906104433.0,691.0,730.0,http2,1535906104433.0,1535906105124.0,1535906104433.0,1535906104.0,0.0
0,34.0,1535906164813.0,1535906164118.0,1535906164847.0,1535906164116.0,692.0,731.0,http2,1535906164118.0,1535906164810.0,1535906164118.0,1535906164.0,2.0
0,41.0,1535906224460.0,1535906223802.0,1535906224501.0,1535906223802.0,657.0,699.0,http2,1535906223802.0,1535906224459.0,1535906223802.0,1535906224.0,0.0
0,37.0,1535906285097.0,1535906284454.0,1535906285134.0,1535906284450.0,642.0,684.0,http2,1535906284454.0,1535906285096.0,1535906284454.0,1535906284.0,4.0
