,computationTime,networkTime,plt,protocol,timestamp
0,453.0,277.0,734.0,http1,1527562085.0
0,331.0,299.0,635.0,http1,1527562145.0
0,344.0,274.0,623.0,http1,1527562204.0
0,441.0,277.0,727.0,http1,1527562265.0
0,276.0,273.0,552.0,http1,1527562324.0
0,523.0,318.0,844.0,http1,1527562385.0
0,440.0,261.0,706.0,http1,1527562444.0
0,325.0,289.0,617.0,http1,1527562505.0
0,280.0,308.0,593.0,http1,1527562564.0
0,513.0,281.0,798.0,http1,1527562625.0
0,315.0,262.0,582.0,http1,1527562684.0
0,699.0,276.0,978.0,http1,1527562745.0
0,323.0,277.0,604.0,http1,1527562804.0
0,555.0,282.0,841.0,http1,1527562865.0
0,318.0,263.0,586.0,http1,1527562924.0
0,482.0,333.0,818.0,http1,1527562985.0
0,563.0,283.0,850.0,http1,1527563045.0
0,392.0,268.0,665.0,http1,1527563105.0
0,331.0,269.0,604.0,http1,1527563164.0
0,547.0,308.0,859.0,http1,1527563225.0
0,429.0,267.0,702.0,http1,1527563285.0
0,414.0,294.0,713.0,http1,1527563345.0
0,609.0,302.0,914.0,http1,1527563405.0
0,317.0,276.0,598.0,http1,1527563465.0
0,336.0,279.0,620.0,http1,1527563525.0
0,349.0,325.0,679.0,http1,1527563585.0
0,399.0,283.0,686.0,http1,1527563644.0
0,393.0,289.0,685.0,http1,1527563705.0
0,334.0,278.0,616.0,http1,1527563765.0
0,420.0,304.0,731.0,http1,1527563825.0
0,316.0,265.0,584.0,http1,1527563884.0
0,454.0,299.0,757.0,http1,1527563945.0
0,516.0,303.0,823.0,http1,1527564005.0
0,332.0,276.0,611.0,http1,1527564065.0
0,320.0,264.0,592.0,http1,1527564124.0
0,589.0,273.0,865.0,http1,1527564185.0
0,609.0,315.0,928.0,http1,1527564245.0
0,322.0,287.0,613.0,http1,1527564305.0
0,487.0,290.0,784.0,http1,1527564365.0
0,374.0,308.0,686.0,http1,1527564425.0
0,391.0,258.0,655.0,http1,1527564485.0
0,401.0,268.0,673.0,http1,1527564545.0
0,319.0,274.0,597.0,http1,1527564604.0
0,445.0,318.0,774.0,http1,1527564665.0
0,447.0,260.0,712.0,http1,1527564725.0
0,333.0,267.0,605.0,http1,1527564785.0
0,288.0,285.0,577.0,http1,1527564844.0
0,544.0,289.0,836.0,http1,1527564905.0
0,342.0,267.0,617.0,http1,1527564964.0
0,594.0,306.0,908.0,http1,1527565025.0
