,computationTime,networkTime,plt,protocol,timestamp
0,357.0,324.0,685.0,http1,1527417305.0
0,370.0,344.0,722.0,http1,1527417365.0
0,397.0,312.0,716.0,http1,1527417425.0
0,606.0,314.0,924.0,http1,1527417485.0
0,409.0,340.0,754.0,http1,1527417545.0
0,368.0,558.0,934.0,http1,1527417605.0
0,324.0,308.0,637.0,http1,1527417664.0
0,475.0,531.0,1015.0,http1,1527417725.0
0,397.0,335.0,737.0,http1,1527417785.0
0,413.0,338.0,759.0,http1,1527417845.0
0,411.0,310.0,726.0,http1,1527417905.0
0,368.0,319.0,693.0,http1,1527417965.0
0,403.0,333.0,743.0,http1,1527418025.0
0,424.0,327.0,758.0,http1,1527418085.0
0,408.0,300.0,713.0,http1,1527418145.0
0,362.0,315.0,682.0,http1,1527418204.0
