,computationTime,networkTime,plt,protocol,timestamp
0,381.0,373.0,760.0,http2,1527562145.0
0,396.0,387.0,787.0,http2,1527562205.0
0,377.0,360.0,742.0,http2,1527562264.0
0,561.0,362.0,926.0,http2,1527562325.0
0,549.0,365.0,920.0,http2,1527562385.0
0,440.0,357.0,801.0,http2,1527562444.0
0,398.0,383.0,783.0,http2,1527562505.0
0,398.0,371.0,775.0,http2,1527562564.0
0,449.0,404.0,855.0,http2,1527562625.0
0,751.0,358.0,1114.0,http2,1527562685.0
0,631.0,354.0,987.0,http2,1527562745.0
0,382.0,356.0,746.0,http2,1527562804.0
0,530.0,399.0,932.0,http2,1527562865.0
0,695.0,368.0,1069.0,http2,1527562925.0
0,713.0,371.0,1087.0,http2,1527562985.0
0,377.0,373.0,754.0,http2,1527563045.0
0,389.0,348.0,741.0,http2,1527563105.0
0,414.0,353.0,769.0,http2,1527563164.0
0,547.0,461.0,1010.0,http2,1527563225.0
0,726.0,369.0,1098.0,http2,1527563285.0
0,787.0,362.0,1152.0,http2,1527563345.0
0,600.0,359.0,963.0,http2,1527563405.0
0,372.0,381.0,758.0,http2,1527563465.0
0,361.0,394.0,759.0,http2,1527563525.0
0,367.0,334.0,705.0,http2,1527563584.0
0,455.0,371.0,830.0,http2,1527563645.0
0,525.0,354.0,882.0,http2,1527563705.0
0,384.0,327.0,715.0,http2,1527563765.0
0,381.0,365.0,751.0,http2,1527563825.0
0,415.0,389.0,807.0,http2,1527563885.0
0,600.0,389.0,992.0,http2,1527563945.0
0,670.0,387.0,1059.0,http2,1527564005.0
0,433.0,365.0,800.0,http2,1527564064.0
0,540.0,390.0,934.0,http2,1527564125.0
0,734.0,361.0,1097.0,http2,1527564185.0
0,797.0,306.0,1114.0,http2,1527564245.0
0,538.0,354.0,895.0,http2,1527564305.0
0,357.0,377.0,737.0,http2,1527564365.0
0,388.0,350.0,741.0,http2,1527564425.0
0,410.0,364.0,777.0,http2,1527564485.0
0,435.0,381.0,819.0,http2,1527564545.0
0,377.0,364.0,744.0,http2,1527564604.0
0,565.0,359.0,929.0,http2,1527564665.0
0,615.0,323.0,940.0,http2,1527564725.0
0,370.0,365.0,737.0,http2,1527564784.0
0,403.0,358.0,763.0,http2,1527564845.0
0,433.0,316.0,755.0,http2,1527564904.0
0,488.0,395.0,885.0,http2,1527564965.0
0,801.0,385.0,1188.0,http2,1527565025.0
0,609.0,355.0,970.0,http2,1527565085.0
