,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,400.0,1533603184359.0,1533603183949.0,1533603184759.0,1533603183948.0,408.0,811.0,http1,1533603184346.0,1533603184357.0,1533603184347.0,1533603185.0,399.0
0,425.0,1533603244064.0,1533603243709.0,1533603244489.0,1533603243708.0,353.0,781.0,http1,1533603244051.0,1533603244062.0,1533603244053.0,1533603244.0,345.0
0,579.0,1533603304860.0,1533603304442.0,1533603305439.0,1533603304437.0,416.0,1002.0,http1,1533603304844.0,1533603304858.0,1533603304848.0,1533603305.0,411.0
0,504.0,1533603364755.0,1533603364383.0,1533603365259.0,1533603364382.0,370.0,877.0,http1,1533603364739.0,1533603364753.0,1533603364743.0,1533603365.0,361.0
0,469.0,1533603424588.0,1533603424214.0,1533603425057.0,1533603424213.0,372.0,844.0,http1,1533603424574.0,1533603424586.0,1533603424576.0,1533603425.0,363.0
0,434.0,1533603484339.0,1533603484005.0,1533603484773.0,1533603484004.0,332.0,769.0,http1,1533603484325.0,1533603484337.0,1533603484327.0,1533603485.0,323.0
0,553.0,1533603544302.0,1533603543713.0,1533603544855.0,1533603543713.0,586.0,1142.0,http1,1533603544287.0,1533603544299.0,1533603544289.0,1533603545.0,576.0
0,596.0,1533603604185.0,1533603603817.0,1533603604781.0,1533603603817.0,366.0,964.0,http1,1533603604171.0,1533603604183.0,1533603604173.0,1533603605.0,356.0
0,425.0,1533603664100.0,1533603663721.0,1533603664525.0,1533603663720.0,377.0,805.0,http1,1533603664087.0,1533603664098.0,1533603664088.0,1533603665.0,368.0
0,363.0,1533603725039.0,1533603724493.0,1533603725402.0,1533603724489.0,544.0,913.0,http1,1533603724824.0,1533603725037.0,1533603725027.0,1533603725.0,538.0
0,466.0,1533603784962.0,1533603784369.0,1533603785428.0,1533603784369.0,591.0,1059.0,http1,1533603784738.0,1533603784960.0,1533603784950.0,1533603785.0,581.0
0,424.0,1533603844751.0,1533603844361.0,1533603845175.0,1533603844361.0,388.0,814.0,http1,1533603844735.0,1533603844749.0,1533603844739.0,1533603845.0,378.0
0,415.0,1533603904613.0,1533603904243.0,1533603905028.0,1533603904241.0,368.0,787.0,http1,1533603904595.0,1533603904611.0,1533603904601.0,1533603905.0,360.0
0,530.0,1533603964339.0,1533603963978.0,1533603964869.0,1533603963977.0,359.0,892.0,http1,1533603964325.0,1533603964337.0,1533603964327.0,1533603965.0,350.0
0,591.0,1533604024374.0,1533604023984.0,1533604024965.0,1533604023984.0,388.0,981.0,http1,1533604024356.0,1533604024372.0,1533604024362.0,1533604025.0,378.0
0,423.0,1533604084775.0,1533604083947.0,1533604085198.0,1533604083946.0,826.0,1252.0,http1,1533604084759.0,1533604084773.0,1533604084763.0,1533604085.0,817.0
0,476.0,1533604144482.0,1533604144148.0,1533604144958.0,1533604144147.0,332.0,811.0,http1,1533604144466.0,1533604144480.0,1533604144470.0,1533604145.0,323.0
0,469.0,1533604204353.0,1533604203933.0,1533604204822.0,1533604203933.0,418.0,889.0,http1,1533604204337.0,1533604204351.0,1533604204341.0,1533604205.0,408.0
0,544.0,1533604264135.0,1533604263758.0,1533604264679.0,1533604263757.0,375.0,922.0,http1,1533604264119.0,1533604264133.0,1533604264123.0,1533604265.0,366.0
0,387.0,1533604325138.0,1533604324762.0,1533604325525.0,1533604324761.0,374.0,764.0,http1,1533604325123.0,1533604325136.0,1533604325126.0,1533604326.0,365.0
0,573.0,1533604384831.0,1533604384473.0,1533604385404.0,1533604384470.0,356.0,934.0,http1,1533604384817.0,1533604384829.0,1533604384819.0,1533604385.0,349.0
0,588.0,1533604444724.0,1533604444354.0,1533604445312.0,1533604444348.0,368.0,964.0,http1,1533604444710.0,1533604444722.0,1533604444712.0,1533604445.0,364.0
0,643.0,1533604504642.0,1533604504259.0,1533604505285.0,1533604504256.0,381.0,1029.0,http1,1533604504626.0,1533604504640.0,1533604504630.0,1533604505.0,374.0
