,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,436.0,1533603184949.0,1533603184621.0,1533603185385.0,1533603184621.0,326.0,764.0,http1,1533603184934.0,1533603184947.0,1533603184937.0,1533603185.0,316.0
0,436.0,1533603244838.0,1533603244485.0,1533603245274.0,1533603244485.0,351.0,789.0,http1,1533603244822.0,1533603244836.0,1533603244826.0,1533603245.0,341.0
0,584.0,1533603304582.0,1533603304223.0,1533603305166.0,1533603304221.0,357.0,945.0,http1,1533603304567.0,1533603304580.0,1533603304570.0,1533603305.0,349.0
0,550.0,1533603364438.0,1533603364125.0,1533603364988.0,1533603364124.0,311.0,864.0,http1,1533603364425.0,1533603364436.0,1533603364426.0,1533603365.0,302.0
0,432.0,1533603424259.0,1533603423937.0,1533603424691.0,1533603423934.0,319.0,757.0,http1,1533603424245.0,1533603424256.0,1533603424246.0,1533603425.0,312.0
0,410.0,1533603484003.0,1533603483642.0,1533603484413.0,1533603483641.0,359.0,772.0,http1,1533603483989.0,1533603484001.0,1533603483991.0,1533603484.0,350.0
0,494.0,1533603544755.0,1533603544382.0,1533603545249.0,1533603544377.0,371.0,872.0,http1,1533603544735.0,1533603544753.0,1533603544743.0,1533603545.0,366.0
0,358.0,1533603604748.0,1533603604209.0,1533603605106.0,1533603604209.0,537.0,897.0,http1,1533603604525.0,1533603604746.0,1533603604735.0,1533603605.0,526.0
0,505.0,1533603664405.0,1533603664069.0,1533603664910.0,1533603664068.0,334.0,842.0,http1,1533603664382.0,1533603664403.0,1533603664393.0,1533603665.0,325.0
0,389.0,1533603724230.0,1533603723870.0,1533603724619.0,1533603723869.0,357.0,750.0,http1,1533603724215.0,1533603724227.0,1533603724217.0,1533603725.0,348.0
0,526.0,1533603784935.0,1533603784569.0,1533603785461.0,1533603784569.0,364.0,892.0,http1,1533603784906.0,1533603784933.0,1533603784923.0,1533603785.0,354.0
0,494.0,1533603844755.0,1533603844425.0,1533603845249.0,1533603844419.0,327.0,830.0,http1,1533603844738.0,1533603844752.0,1533603844742.0,1533603845.0,323.0
0,516.0,1533603904739.0,1533603904205.0,1533603905255.0,1533603904205.0,532.0,1050.0,http1,1533603904519.0,1533603904737.0,1533603904727.0,1533603905.0,522.0
0,557.0,1533603964598.0,1533603964223.0,1533603965155.0,1533603964221.0,373.0,934.0,http1,1533603964581.0,1533603964596.0,1533603964586.0,1533603965.0,365.0
0,607.0,1533604024465.0,1533604024134.0,1533604025072.0,1533604024131.0,329.0,941.0,http1,1533604024450.0,1533604024463.0,1533604024453.0,1533604025.0,322.0
0,425.0,1533604084536.0,1533604084017.0,1533604084961.0,1533604084017.0,517.0,944.0,http1,1533604084521.0,1533604084534.0,1533604084524.0,1533604085.0,507.0
0,770.0,1533604144247.0,1533604143928.0,1533604145017.0,1533604143925.0,316.0,1092.0,http1,1533604144233.0,1533604144244.0,1533604144234.0,1533604145.0,309.0
0,432.0,1533604204352.0,1533604203976.0,1533604204784.0,1533604203970.0,374.0,814.0,http1,1533604204339.0,1533604204350.0,1533604204341.0,1533604205.0,371.0
0,546.0,1533604264086.0,1533604263760.0,1533604264632.0,1533604263752.0,324.0,880.0,http1,1533604264071.0,1533604264084.0,1533604264074.0,1533604265.0,322.0
0,482.0,1533604324909.0,1533604324589.0,1533604325391.0,1533604324588.0,318.0,803.0,http1,1533604324895.0,1533604324907.0,1533604324897.0,1533604325.0,309.0
0,557.0,1533604384925.0,1533604384355.0,1533604385482.0,1533604384354.0,568.0,1128.0,http1,1533604384912.0,1533604384923.0,1533604384913.0,1533604385.0,559.0
0,450.0,1533604444808.0,1533604444441.0,1533604445258.0,1533604444441.0,365.0,817.0,http1,1533604444794.0,1533604444806.0,1533604444796.0,1533604445.0,355.0
0,589.0,1533604504549.0,1533604504209.0,1533604505138.0,1533604504208.0,337.0,930.0,http1,1533604504534.0,1533604504546.0,1533604504537.0,1533604505.0,329.0
0,551.0,1533604564456.0,1533604564101.0,1533604565007.0,1533604564101.0,353.0,906.0,http1,1533604564442.0,1533604564454.0,1533604564444.0,1533604565.0,343.0
0,505.0,1533604624299.0,1533604623969.0,1533604624804.0,1533604623969.0,328.0,835.0,http1,1533604624286.0,1533604624297.0,1533604624287.0,1533604625.0,318.0
0,588.0,1533604684080.0,1533604683758.0,1533604684668.0,1533604683757.0,320.0,911.0,http1,1533604684066.0,1533604684078.0,1533604684068.0,1533604685.0,311.0
0,514.0,1533604745000.0,1533604744638.0,1533604745514.0,1533604744637.0,360.0,877.0,http1,1533604744982.0,1533604744998.0,1533604744988.0,1533604746.0,351.0
0,584.0,1533604804826.0,1533604804470.0,1533604805410.0,1533604804469.0,354.0,941.0,http1,1533604804811.0,1533604804824.0,1533604804814.0,1533604805.0,345.0
0,491.0,1533604864716.0,1533604864392.0,1533604865207.0,1533604864388.0,322.0,819.0,http1,1533604864701.0,1533604864714.0,1533604864704.0,1533604865.0,316.0
0,678.0,1533604924481.0,1533604924157.0,1533604925159.0,1533604924157.0,322.0,1002.0,http1,1533604924468.0,1533604924479.0,1533604924469.0,1533604925.0,312.0
