,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,1229.0,1533638104925.0,1533638104314.0,1533638106154.0,1533638104313.0,610.0,1841.0,http2,1533638104813.0,1533638104924.0,1533638104915.0,1533638106.0,602.0
0,1553.0,1533638164589.0,1533638163978.0,1533638166142.0,1533638163977.0,609.0,2165.0,http2,1533638164476.0,1533638164587.0,1533638164578.0,1533638166.0,601.0
0,1441.0,1533638224541.0,1533638223958.0,1533638225982.0,1533638223957.0,581.0,2025.0,http2,1533638224429.0,1533638224539.0,1533638224530.0,1533638226.0,573.0
0,1225.0,1533638284405.0,1533638283797.0,1533638285630.0,1533638283797.0,606.0,1833.0,http2,1533638284292.0,1533638284403.0,1533638284394.0,1533638286.0,597.0
0,1210.0,1533638345059.0,1533638344450.0,1533638346269.0,1533638344449.0,607.0,1820.0,http2,1533638344943.0,1533638345057.0,1533638345048.0,1533638346.0,599.0
0,1337.0,1533638404696.0,1533638404086.0,1533638406033.0,1533638404085.0,608.0,1948.0,http2,1533638404583.0,1533638404694.0,1533638404685.0,1533638406.0,600.0
0,2214.0,1533638464438.0,1533638463862.0,1533638466652.0,1533638463861.0,574.0,2791.0,http2,1533638464325.0,1533638464436.0,1533638464427.0,1533638467.0,566.0
0,1594.0,1533638525111.0,1533638524481.0,1533638526705.0,1533638524477.0,628.0,2228.0,http2,1533638524979.0,1533638525109.0,1533638525100.0,1533638527.0,623.0
0,1386.0,1533638584140.0,1533638583532.0,1533638585526.0,1533638583532.0,606.0,1994.0,http2,1533638584028.0,1533638584138.0,1533638584129.0,1533638586.0,597.0
0,1294.0,1533638644970.0,1533638644345.0,1533638646264.0,1533638644341.0,624.0,1923.0,http2,1533638644858.0,1533638644969.0,1533638644959.0,1533638646.0,618.0
0,1254.0,1533638704656.0,1533638704086.0,1533638705910.0,1533638704085.0,568.0,1825.0,http2,1533638704543.0,1533638704654.0,1533638704645.0,1533638706.0,560.0
0,1208.0,1533638764341.0,1533638763733.0,1533638765549.0,1533638763729.0,606.0,1820.0,http2,1533638764228.0,1533638764339.0,1533638764330.0,1533638766.0,601.0
0,1740.0,1533638824987.0,1533638824370.0,1533638826727.0,1533638824369.0,615.0,2358.0,http2,1533638824868.0,1533638824985.0,1533638824976.0,1533638827.0,607.0
