,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,1237.0,1533638105171.0,1533638104501.0,1533638106408.0,1533638104501.0,669.0,1907.0,http2,1533638105058.0,1533638105170.0,1533638105161.0,1533638106.0,660.0
0,1419.0,1533638164912.0,1533638164244.0,1533638166331.0,1533638164243.0,666.0,2088.0,http2,1533638164800.0,1533638164910.0,1533638164901.0,1533638166.0,658.0
0,1319.0,1533638224929.0,1533638224169.0,1533638226248.0,1533638224168.0,759.0,2080.0,http2,1533638224817.0,1533638224928.0,1533638224918.0,1533638226.0,750.0
0,1218.0,1533638284765.0,1533638284084.0,1533638285983.0,1533638284083.0,679.0,1900.0,http2,1533638284653.0,1533638284763.0,1533638284754.0,1533638286.0,671.0
0,1211.0,1533638344482.0,1533638343811.0,1533638345693.0,1533638343808.0,669.0,1885.0,http2,1533638344370.0,1533638344480.0,1533638344471.0,1533638346.0,663.0
0,2794.0,1533638405233.0,1533638404527.0,1533638408027.0,1533638404527.0,704.0,3500.0,http2,1533638405120.0,1533638405231.0,1533638405222.0,1533638408.0,695.0
0,2222.0,1533638464471.0,1533638463859.0,1533638466693.0,1533638463858.0,610.0,2835.0,http2,1533638464359.0,1533638464469.0,1533638464460.0,1533638467.0,602.0
0,1608.0,1533638525220.0,1533638524531.0,1533638526828.0,1533638524527.0,687.0,2301.0,http2,1533638525108.0,1533638525218.0,1533638525209.0,1533638527.0,682.0
0,1418.0,1533638584348.0,1533638583676.0,1533638585766.0,1533638583675.0,670.0,2091.0,http2,1533638584235.0,1533638584346.0,1533638584337.0,1533638586.0,662.0
0,1293.0,1533638644300.0,1533638643608.0,1533638645593.0,1533638643607.0,690.0,1986.0,http2,1533638644188.0,1533638644298.0,1533638644289.0,1533638646.0,682.0
0,1233.0,1533638705072.0,1533638704420.0,1533638706305.0,1533638704419.0,650.0,1886.0,http2,1533638704959.0,1533638705070.0,1533638705061.0,1533638706.0,642.0
0,1219.0,1533638764797.0,1533638764131.0,1533638766016.0,1533638764128.0,664.0,1888.0,http2,1533638764685.0,1533638764795.0,1533638764786.0,1533638766.0,658.0
0,1331.0,1533638824503.0,1533638823839.0,1533638825834.0,1533638823838.0,662.0,1996.0,http2,1533638824390.0,1533638824501.0,1533638824492.0,1533638826.0,654.0
