,computationTime,networkTime,plt,protocol,timestamp
0,900.0,477.0,1383.0,http1,1527407646.0
0,905.0,507.0,1416.0,http1,1527407705.0
0,835.0,477.0,1317.0,http1,1527407765.0
0,884.0,491.0,1383.0,http1,1527407826.0
0,902.0,646.0,1553.0,http1,1527407885.0
0,867.0,461.0,1334.0,http1,1527407946.0
0,828.0,519.0,1352.0,http1,1527408006.0
0,901.0,520.0,1427.0,http1,1527408065.0
0,1242.0,469.0,1716.0,http1,1527408126.0
0,924.0,473.0,1403.0,http1,1527408185.0
0,902.0,493.0,1400.0,http1,1527408246.0
0,1458.0,505.0,1971.0,http1,1527408306.0
0,901.0,468.0,1373.0,http1,1527408366.0
0,914.0,459.0,1378.0,http1,1527408425.0
0,1003.0,546.0,1552.0,http1,1527408486.0
0,841.0,471.0,1317.0,http1,1527408545.0
0,914.0,483.0,1402.0,http1,1527408606.0
