,computationTime,networkTime,plt,protocol,timestamp
0,519.0,316.0,839.0,http2,1526927045.0
0,281.0,372.0,658.0,http2,1526927105.0
0,331.0,336.0,671.0,http2,1526927165.0
0,288.0,336.0,630.0,http2,1526927224.0
0,355.0,483.0,843.0,http2,1526927285.0
0,344.0,341.0,690.0,http2,1526927345.0
0,292.0,321.0,617.0,http2,1526927404.0
0,379.0,324.0,707.0,http2,1526927465.0
0,284.0,367.0,656.0,http2,1526927524.0
0,325.0,328.0,659.0,http2,1526927585.0
0,342.0,329.0,678.0,http2,1526927645.0
0,302.0,375.0,681.0,http2,1526927705.0
0,308.0,316.0,628.0,http2,1526927765.0
0,281.0,342.0,627.0,http2,1526927825.0
0,628.0,349.0,982.0,http2,1526927885.0
0,430.0,337.0,771.0,http2,1526927945.0
0,459.0,307.0,770.0,http2,1526928004.0
0,397.0,359.0,761.0,http2,1526928065.0
0,547.0,384.0,935.0,http2,1526928125.0
0,375.0,420.0,801.0,http2,1526928185.0
0,329.0,341.0,674.0,http2,1526928245.0
0,341.0,356.0,701.0,http2,1526928305.0
0,330.0,354.0,688.0,http2,1526928364.0
0,408.0,311.0,722.0,http2,1526928425.0
0,426.0,323.0,755.0,http2,1526928485.0
0,281.0,383.0,668.0,http2,1526928545.0
0,318.0,319.0,640.0,http2,1526928605.0
0,348.0,311.0,666.0,http2,1526928664.0
0,285.0,362.0,650.0,http2,1526928725.0
0,281.0,322.0,606.0,http2,1526928784.0
0,315.0,330.0,649.0,http2,1526928845.0
0,421.0,357.0,784.0,http2,1526928905.0
0,286.0,347.0,640.0,http2,1526928965.0
0,441.0,319.0,765.0,http2,1526929025.0
0,343.0,453.0,799.0,http2,1526929085.0
0,287.0,355.0,646.0,http2,1526929145.0
0,340.0,323.0,666.0,http2,1526929205.0
0,382.0,322.0,707.0,http2,1526929264.0
0,363.0,356.0,724.0,http2,1526929325.0
0,589.0,318.0,913.0,http2,1526929385.0
0,409.0,319.0,732.0,http2,1526929444.0
0,320.0,349.0,672.0,http2,1526929505.0
0,398.0,358.0,759.0,http2,1526929565.0
0,285.0,335.0,623.0,http2,1526929625.0
0,440.0,369.0,812.0,http2,1526929685.0
0,323.0,363.0,690.0,http2,1526929745.0
0,296.0,371.0,671.0,http2,1526929805.0
0,348.0,361.0,716.0,http2,1526929865.0
0,332.0,354.0,689.0,http2,1526929924.0
0,389.0,443.0,836.0,http2,1526929985.0
0,547.0,310.0,862.0,http2,1526930045.0
0,373.0,404.0,782.0,http2,1526930105.0
0,371.0,352.0,726.0,http2,1526930165.0
0,498.0,333.0,836.0,http2,1526930225.0
0,603.0,345.0,951.0,http2,1526930285.0
0,312.0,353.0,669.0,http2,1526930344.0
0,351.0,334.0,690.0,http2,1526930405.0
0,366.0,307.0,676.0,http2,1526930465.0
0,355.0,352.0,710.0,http2,1526930525.0
0,430.0,342.0,776.0,http2,1526930585.0
0,318.0,332.0,655.0,http2,1526930644.0
0,352.0,379.0,735.0,http2,1526930705.0
0,285.0,364.0,652.0,http2,1526930765.0
0,315.0,356.0,678.0,http2,1526930825.0
0,574.0,457.0,1035.0,http2,1526930885.0
0,481.0,363.0,847.0,http2,1526930945.0
0,328.0,319.0,650.0,http2,1526931004.0
0,378.0,350.0,734.0,http2,1526931065.0
0,340.0,358.0,703.0,http2,1526931125.0
0,341.0,312.0,656.0,http2,1526931184.0
