,loadingTime,protocol,timestamp
0,447.76105880737305,http1,1532358242.5688663
0,253.56554985046387,http1,1532358302.8955703
0,221.8782901763916,http1,1532358362.1961117
0,546.1912155151367,http1,1532358422.8148196
0,609.5194816589355,http1,1532358483.4948196
0,538.1100177764893,http1,1532358543.1088784
0,580.5413722991943,http1,1532358602.7654653
0,488.5599613189697,http1,1532358663.326599
0,645.9207534790039,http1,1532358723.048553
0,545.3557968139648,http1,1532358782.6649957
0,288.2072925567627,http1,1532358843.0288897
0,274.1122245788574,http1,1532358902.3713725
0,274.8122215270996,http1,1532358962.7165654
0,473.5865592956543,http1,1532359023.2686408
0,770.8232402801514,http1,1532359083.1167326
0,762.3145580291748,http1,1532359142.9545388
0,653.3303260803223,http1,1532359202.681157
0,584.0659141540527,http1,1532359263.336852
0,555.595874786377,http1,1532359322.963707
0,316.36571884155273,http1,1532359382.3499293
0,238.4507656097412,http1,1532359442.657445
0,435.23263931274414,http1,1532359503.163821
0,694.5288181304932,http1,1532359562.9329922
0,604.4912338256836,http1,1532359622.6056268
0,496.95372581481934,http1,1532359683.17179
0,284.5501899719238,http1,1532359742.5293877
0,257.19237327575684,http1,1532359802.8632216
0,232.11359977722168,http1,1532359862.1742754
0,224.23505783081055,http1,1532359922.4757173
0,514.9219036102295,http1,1532359983.0620596
0,624.3727207183838,http1,1532360042.7586343
0,522.1202373504639,http1,1532360103.3523088
