,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,3959.0,1533804124088.0,1533804123704.0,1533804128047.0,1533804123699.0,392.0,4348.0,http1,1533804124069.0,1533804124096.0,1533804124076.0,1533804128.0,377.0
0,4629.0,1533804184550.0,1533804184130.0,1533804189179.0,1533804184129.0,428.0,5050.0,http1,1533804184523.0,1533804184558.0,1533804184537.0,1533804189.0,408.0
0,3596.0,1533804244607.0,1533804244218.0,1533804248203.0,1533804244216.0,397.0,3987.0,http1,1533804244578.0,1533804244615.0,1533804244594.0,1533804248.0,378.0
0,3760.0,1533804304694.0,1533804304298.0,1533804308454.0,1533804304297.0,404.0,4157.0,http1,1533804304668.0,1533804304702.0,1533804304682.0,1533804308.0,385.0
0,3802.0,1533804364304.0,1533804363909.0,1533804368106.0,1533804363909.0,402.0,4197.0,http1,1533804364285.0,1533804364311.0,1533804364292.0,1533804368.0,383.0
0,5769.0,1533804424621.0,1533804424198.0,1533804430390.0,1533804424197.0,451.0,6193.0,http1,1533804424581.0,1533804424649.0,1533804424609.0,1533804430.0,412.0
0,3696.0,1533804484784.0,1533804484339.0,1533804488480.0,1533804484337.0,453.0,4143.0,http1,1533804484755.0,1533804484792.0,1533804484772.0,1533804488.0,435.0
0,3653.0,1533804549986.0,1533804544572.0,1533804553639.0,1533804544570.0,5422.0,9069.0,http1,1533804549967.0,1533804549994.0,1533804549974.0,1533804554.0,5404.0
0,3907.0,1533804604101.0,1533804603682.0,1533804608008.0,1533804603681.0,427.0,4327.0,http1,1533804604082.0,1533804604109.0,1533804604089.0,1533804608.0,408.0
0,3751.0,1533804664473.0,1533804664090.0,1533804668224.0,1533804664088.0,391.0,4136.0,http1,1533804664455.0,1533804664481.0,1533804664461.0,1533804668.0,373.0
0,4276.0,1533804724729.0,1533804724314.0,1533804729005.0,1533804724313.0,422.0,4692.0,http1,1533804724691.0,1533804724736.0,1533804724716.0,1533804729.0,403.0
0,4117.0,1533804784453.0,1533804784085.0,1533804788570.0,1533804784085.0,375.0,4485.0,http1,1533804784432.0,1533804784460.0,1533804784441.0,1533804789.0,356.0
0,4043.0,1533804845060.0,1533804844613.0,1533804849103.0,1533804844609.0,455.0,4494.0,http1,1533804845029.0,1533804845068.0,1533804845048.0,1533804849.0,439.0
0,4074.0,1533804904652.0,1533804904186.0,1533804908726.0,1533804904186.0,476.0,4540.0,http1,1533804904612.0,1533804904662.0,1533804904640.0,1533804909.0,454.0
0,3780.0,1533804964209.0,1533804963812.0,1533804967989.0,1533804963809.0,404.0,4180.0,http1,1533804964188.0,1533804964216.0,1533804964196.0,1533804968.0,387.0
0,4055.0,1533805024627.0,1533805024246.0,1533805028682.0,1533805024241.0,389.0,4441.0,http1,1533805024605.0,1533805024635.0,1533805024615.0,1533805029.0,374.0
0,3834.0,1533805084139.0,1533805083754.0,1533805087973.0,1533805083753.0,393.0,4220.0,http1,1533805084119.0,1533805084147.0,1533805084127.0,1533805088.0,374.0
0,4036.0,1533805144451.0,1533805144060.0,1533805148487.0,1533805144059.0,399.0,4428.0,http1,1533805144424.0,1533805144459.0,1533805144438.0,1533805148.0,379.0
0,3484.0,1533805204971.0,1533805204554.0,1533805208455.0,1533805204553.0,425.0,3902.0,http1,1533805204948.0,1533805204979.0,1533805204959.0,1533805208.0,406.0
0,3820.0,1533805264970.0,1533805264518.0,1533805268790.0,1533805264518.0,673.0,4272.0,http1,1533805264898.0,1533805265191.0,1533805264958.0,1533805269.0,440.0
0,3843.0,1533805324247.0,1533805323860.0,1533805328090.0,1533805323859.0,395.0,4231.0,http1,1533805324227.0,1533805324255.0,1533805324235.0,1533805328.0,376.0
0,3788.0,1533805384562.0,1533805384170.0,1533805388350.0,1533805384169.0,400.0,4181.0,http1,1533805384534.0,1533805384570.0,1533805384550.0,1533805388.0,381.0
