,computationTime,networkTime,plt,protocol,timestamp
0,897.0,509.0,1409.0,http1,1527411186.0
0,896.0,520.0,1421.0,http1,1527411246.0
0,839.0,497.0,1342.0,http1,1527411305.0
0,997.0,486.0,1487.0,http1,1527411365.0
0,934.0,588.0,1526.0,http1,1527411426.0
0,861.0,693.0,1559.0,http1,1527411486.0
0,867.0,496.0,1368.0,http1,1527411545.0
0,902.0,532.0,1438.0,http1,1527411605.0
0,930.0,497.0,1430.0,http1,1527411665.0
0,889.0,470.0,1363.0,http1,1527411726.0
0,1056.0,469.0,1528.0,http1,1527411786.0
0,942.0,526.0,1472.0,http1,1527411845.0
0,967.0,539.0,1510.0,http1,1527411906.0
0,927.0,506.0,1437.0,http1,1527411966.0
0,828.0,533.0,1366.0,http1,1527412025.0
0,886.0,531.0,1422.0,http1,1527412085.0
0,946.0,466.0,1417.0,http1,1527412145.0
0,955.0,513.0,1472.0,http1,1527412206.0
0,893.0,564.0,1464.0,http1,1527412266.0
0,846.0,471.0,1321.0,http1,1527412325.0
0,894.0,620.0,1521.0,http1,1527412385.0
0,968.0,516.0,1488.0,http1,1527412446.0
0,945.0,553.0,1505.0,http1,1527412506.0
0,834.0,508.0,1356.0,http1,1527412565.0
0,827.0,539.0,1370.0,http1,1527412625.0
0,905.0,512.0,1423.0,http1,1527412685.0
0,970.0,534.0,1508.0,http1,1527412746.0
0,905.0,524.0,1433.0,http1,1527412806.0
0,876.0,531.0,1414.0,http1,1527412865.0
0,865.0,556.0,1425.0,http1,1527412925.0
0,886.0,477.0,1366.0,http1,1527412985.0
0,882.0,469.0,1354.0,http1,1527413046.0
0,854.0,564.0,1422.0,http1,1527413106.0
0,835.0,507.0,1347.0,http1,1527413165.0
0,846.0,470.0,1320.0,http1,1527413225.0
0,1034.0,632.0,1670.0,http1,1527413286.0
0,891.0,505.0,1400.0,http1,1527413346.0
0,953.0,534.0,1493.0,http1,1527413406.0
0,824.0,513.0,1342.0,http1,1527413465.0
0,868.0,547.0,1419.0,http1,1527413525.0
0,933.0,541.0,1480.0,http1,1527413586.0
0,918.0,486.0,1410.0,http1,1527413646.0
0,332.0,358.0,696.0,http1,1527413704.0
