,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,22767.0,1537622284997.0,1537622283832.0,1537622307764.0,1537622283830.0,1570.0,23934.0,http2,1537622284578.0,1537622285402.0,1537622284984.0,1537622284.0,1154.0
0,20620.0,1537622345158.0,1537622343989.0,1537622365778.0,1537622343987.0,1369.0,21791.0,http2,1537622344739.0,1537622345358.0,1537622345145.0,1537622344.0,1158.0
0,24988.0,1537622405030.0,1537622403863.0,1537622430018.0,1537622403863.0,1367.0,26155.0,http2,1537622404610.0,1537622405230.0,1537622405016.0,1537622404.0,1153.0
0,13173.0,1537622465381.0,1537622464215.0,1537622478554.0,1537622464210.0,1365.0,14344.0,http2,1537622464962.0,1537622465580.0,1537622465368.0,1537622464.0,1158.0
0,21537.0,1537622525786.0,1537622524627.0,1537622547323.0,1537622524626.0,1358.0,22697.0,http2,1537622525367.0,1537622525985.0,1537622525772.0,1537622525.0,1146.0
0,13384.0,1537622585716.0,1537622584527.0,1537622599100.0,1537622584526.0,1580.0,14574.0,http2,1537622585296.0,1537622586107.0,1537622585703.0,1537622585.0,1177.0
0,23325.0,1537622645550.0,1537622644353.0,1537622668875.0,1537622644351.0,1406.0,24524.0,http2,1537622645131.0,1537622645759.0,1537622645536.0,1537622644.0,1185.0
0,12436.0,1537622705290.0,1537622704109.0,1537622717726.0,1537622704107.0,1389.0,13619.0,http2,1537622704871.0,1537622705498.0,1537622705277.0,1537622704.0,1170.0
0,24008.0,1537622764956.0,1537622763803.0,1537622788964.0,1537622763802.0,1356.0,25162.0,http2,1537622764537.0,1537622765159.0,1537622764942.0,1537622764.0,1140.0
0,24731.0,1537622825242.0,1537622824059.0,1537622849973.0,1537622824058.0,1391.0,25915.0,http2,1537622824823.0,1537622825450.0,1537622825228.0,1537622824.0,1170.0
0,22061.0,1537622885248.0,1537622884056.0,1537622907309.0,1537622884054.0,1573.0,23255.0,http2,1537622884829.0,1537622885629.0,1537622885235.0,1537622884.0,1181.0
0,24812.0,1537622945551.0,1537622944376.0,1537622970363.0,1537622944376.0,1573.0,25987.0,http2,1537622945138.0,1537622945949.0,1537622945341.0,1537622944.0,965.0
0,23228.0,1537623005620.0,1537623004432.0,1537623028848.0,1537623004431.0,1386.0,24417.0,http2,1537623005201.0,1537623005818.0,1537623005607.0,1537623004.0,1176.0
0,24713.0,1537623065276.0,1537623064085.0,1537623089989.0,1537623064083.0,1390.0,25906.0,http2,1537623064862.0,1537623065475.0,1537623065067.0,1537623064.0,984.0
0,22867.0,1537623125513.0,1537623124317.0,1537623148380.0,1537623124315.0,1399.0,24065.0,http2,1537623125094.0,1537623125716.0,1537623125500.0,1537623124.0,1185.0
0,23027.0,1537623185685.0,1537623184439.0,1537623208712.0,1537623184439.0,1445.0,24273.0,http2,1537623185266.0,1537623185884.0,1537623185672.0,1537623184.0,1233.0
0,21785.0,1537623244992.0,1537623243799.0,1537623266777.0,1537623243799.0,1397.0,22978.0,http2,1537623244573.0,1537623245196.0,1537623244979.0,1537623244.0,1180.0
0,21868.0,1537623305034.0,1537623303854.0,1537623326902.0,1537623303854.0,1367.0,23048.0,http2,1537623304615.0,1537623305221.0,1537623305020.0,1537623304.0,1166.0
0,24927.0,1537623365183.0,1537623363979.0,1537623390110.0,1537623363978.0,1408.0,26132.0,http2,1537623364764.0,1537623365387.0,1537623365170.0,1537623364.0,1192.0
