,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,388.0,1532875024371.0,1532875024001.0,1532875024759.0,1532875024000.0,368.0,759.0,http1,1532875024357.0,1532875024369.0,1532875024359.0,1532875025.0,359.0
0,385.0,1532875083999.0,1532875083684.0,1532875084384.0,1532875083683.0,313.0,701.0,http1,1532875083985.0,1532875083997.0,1532875083987.0,1532875084.0,304.0
0,472.0,1532875144606.0,1532875144290.0,1532875145078.0,1532875144289.0,314.0,789.0,http1,1532875144591.0,1532875144604.0,1532875144594.0,1532875145.0,305.0
0,484.0,1532875204290.0,1532875203970.0,1532875204774.0,1532875203965.0,318.0,809.0,http1,1532875204274.0,1532875204288.0,1532875204278.0,1532875205.0,313.0
0,383.0,1532875263989.0,1532875263672.0,1532875264372.0,1532875263669.0,315.0,703.0,http1,1532875263976.0,1532875263987.0,1532875263977.0,1532875264.0,308.0
0,403.0,1532875324576.0,1532875324270.0,1532875324979.0,1532875324269.0,304.0,710.0,http1,1532875324561.0,1532875324574.0,1532875324564.0,1532875325.0,295.0
0,418.0,1532875384170.0,1532875383869.0,1532875384588.0,1532875383869.0,299.0,719.0,http1,1532875384157.0,1532875384168.0,1532875384158.0,1532875385.0,289.0
0,395.0,1532875444810.0,1532875444494.0,1532875445205.0,1532875444492.0,313.0,713.0,http1,1532875444796.0,1532875444807.0,1532875444797.0,1532875445.0,305.0
0,456.0,1532875504462.0,1532875504105.0,1532875504918.0,1532875504104.0,355.0,814.0,http1,1532875504447.0,1532875504460.0,1532875504450.0,1532875505.0,346.0
0,387.0,1532875564128.0,1532875563819.0,1532875564515.0,1532875563818.0,307.0,697.0,http1,1532875564114.0,1532875564126.0,1532875564116.0,1532875565.0,298.0
0,405.0,1532875624752.0,1532875624434.0,1532875625157.0,1532875624433.0,316.0,724.0,http1,1532875624736.0,1532875624750.0,1532875624740.0,1532875625.0,307.0
0,456.0,1532875684408.0,1532875684053.0,1532875684864.0,1532875684049.0,353.0,815.0,http1,1532875684391.0,1532875684406.0,1532875684396.0,1532875685.0,347.0
0,393.0,1532875744097.0,1532875743766.0,1532875744490.0,1532875743765.0,329.0,725.0,http1,1532875744083.0,1532875744095.0,1532875744085.0,1532875744.0,320.0
0,420.0,1532875804700.0,1532875804392.0,1532875805120.0,1532875804388.0,306.0,732.0,http1,1532875804686.0,1532875804698.0,1532875804688.0,1532875805.0,300.0
0,470.0,1532875864336.0,1532875864022.0,1532875864806.0,1532875864019.0,312.0,787.0,http1,1532875864321.0,1532875864334.0,1532875864324.0,1532875865.0,305.0
0,416.0,1532875924043.0,1532875923709.0,1532875924459.0,1532875923709.0,332.0,750.0,http1,1532875924030.0,1532875924041.0,1532875924031.0,1532875924.0,322.0
0,421.0,1532875984662.0,1532875984349.0,1532875985083.0,1532875984345.0,311.0,738.0,http1,1532875984648.0,1532875984660.0,1532875984650.0,1532875985.0,305.0
0,459.0,1532876044292.0,1532876043983.0,1532876044751.0,1532876043981.0,306.0,770.0,http1,1532876044278.0,1532876044289.0,1532876044280.0,1532876045.0,299.0
0,405.0,1532876103967.0,1532876103653.0,1532876104372.0,1532876103653.0,311.0,719.0,http1,1532876103953.0,1532876103964.0,1532876103954.0,1532876104.0,301.0
0,371.0,1532876164624.0,1532876164270.0,1532876164995.0,1532876164269.0,352.0,726.0,http1,1532876164610.0,1532876164622.0,1532876164612.0,1532876165.0,343.0
0,391.0,1532876224202.0,1532876223893.0,1532876224593.0,1532876223891.0,307.0,702.0,http1,1532876224189.0,1532876224200.0,1532876224191.0,1532876225.0,300.0
0,388.0,1532876284792.0,1532876284478.0,1532876285180.0,1532876284477.0,312.0,703.0,http1,1532876284777.0,1532876284790.0,1532876284780.0,1532876285.0,303.0
0,370.0,1532876344392.0,1532876344081.0,1532876344762.0,1532876344080.0,309.0,682.0,http1,1532876344378.0,1532876344390.0,1532876344380.0,1532876345.0,300.0
0,424.0,1532876403988.0,1532876403649.0,1532876404412.0,1532876403648.0,337.0,764.0,http1,1532876403974.0,1532876403986.0,1532876403976.0,1532876404.0,328.0
0,385.0,1532876464632.0,1532876464321.0,1532876465017.0,1532876464321.0,309.0,696.0,http1,1532876464618.0,1532876464630.0,1532876464620.0,1532876465.0,299.0
