,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,4220.0,1536078544487.0,1536078544067.0,1536078548707.0,1536078544066.0,430.0,4641.0,http1,1536078544449.0,1536078544497.0,1536078544475.0,1536078544.0,409.0
0,3759.0,1536078604854.0,1536078604227.0,1536078608613.0,1536078604227.0,636.0,4386.0,http1,1536078604809.0,1536078604863.0,1536078604842.0,1536078604.0,615.0
0,4032.0,1536078664470.0,1536078664115.0,1536078668502.0,1536078664115.0,363.0,4387.0,http1,1536078664452.0,1536078664478.0,1536078664458.0,1536078664.0,343.0
0,3869.0,1536078724428.0,1536078724064.0,1536078728297.0,1536078724062.0,372.0,4235.0,http1,1536078724407.0,1536078724436.0,1536078724416.0,1536078724.0,354.0
0,3768.0,1536078785333.0,1536078784772.0,1536078789101.0,1536078784769.0,569.0,4332.0,http1,1536078785311.0,1536078785341.0,1536078785321.0,1536078785.0,552.0
0,3575.0,1536078845166.0,1536078844719.0,1536078848741.0,1536078844719.0,487.0,4022.0,http1,1536078845101.0,1536078845206.0,1536078845154.0,1536078845.0,435.0
0,3777.0,1536078904546.0,1536078904175.0,1536078908323.0,1536078904171.0,378.0,4152.0,http1,1536078904525.0,1536078904553.0,1536078904534.0,1536078904.0,363.0
0,3809.0,1536078964260.0,1536078963907.0,1536078968069.0,1536078963903.0,362.0,4166.0,http1,1536078964239.0,1536078964269.0,1536078964248.0,1536078964.0,345.0
0,3914.0,1536079024964.0,1536079024509.0,1536079028878.0,1536079024506.0,672.0,4372.0,http1,1536079024911.0,1536079025181.0,1536079024952.0,1536079024.0,446.0
0,4084.0,1536079084800.0,1536079084440.0,1536079088884.0,1536079084438.0,369.0,4446.0,http1,1536079084768.0,1536079084809.0,1536079084788.0,1536079084.0,350.0
0,3794.0,1536079144734.0,1536079144362.0,1536079148528.0,1536079144356.0,380.0,4172.0,http1,1536079144710.0,1536079144742.0,1536079144722.0,1536079144.0,366.0
0,3694.0,1536079204528.0,1536079204147.0,1536079208222.0,1536079204147.0,388.0,4075.0,http1,1536079204497.0,1536079204535.0,1536079204515.0,1536079204.0,368.0
0,3944.0,1536079265312.0,1536079264731.0,1536079269256.0,1536079264730.0,590.0,4526.0,http1,1536079265278.0,1536079265321.0,1536079265300.0,1536079265.0,570.0
0,3842.0,1536079324199.0,1536079323847.0,1536079328041.0,1536079323847.0,359.0,4194.0,http1,1536079324179.0,1536079324206.0,1536079324186.0,1536079324.0,339.0
0,3812.0,1536079389977.0,1536079384643.0,1536079393789.0,1536079384642.0,5342.0,9147.0,http1,1536079389958.0,1536079389985.0,1536079389964.0,1536079385.0,5322.0
0,3928.0,1536079444603.0,1536079444270.0,1536079448531.0,1536079444267.0,340.0,4264.0,http1,1536079444582.0,1536079444610.0,1536079444590.0,1536079444.0,323.0
0,3843.0,1536079504482.0,1536079504103.0,1536079508325.0,1536079504102.0,386.0,4223.0,http1,1536079504460.0,1536079504489.0,1536079504469.0,1536079504.0,367.0
0,4067.0,1536079564148.0,1536079563795.0,1536079568215.0,1536079563794.0,362.0,4421.0,http1,1536079564130.0,1536079564157.0,1536079564136.0,1536079564.0,342.0
